epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
16,1213.36,1.66093,2.41388,1.70481,1.79466,0,0.37069,0.35936,0.29806,0.15066,0.38865,0.37913,0.31426,0.15638,1.70798,2.6077,2.02445,2.08115,0,0.000946048,0.000946048,0.000946048
17,1288.73,1.64497,2.39456,1.68838,1.79,0,0.33031,0.42562,0.31577,0.15894,0.33938,0.43225,0.32792,0.16974,1.67748,2.47922,1.96718,2.04787,0,0.000938772,0.000938772,0.000938772
18,1363.87,1.64284,2.37923,1.67073,1.79248,0,0.31392,0.43836,0.36189,0.18718,0.32602,0.43846,0.38221,0.20071,1.68471,2.25879,1.88898,2.04067,0,0.000931067,0.000931067,0.000931067
19,1439.43,1.64396,2.37678,1.6417,1.78114,0,0.32415,0.39839,0.30979,0.15672,0.3354,0.39763,0.31927,0.14907,1.72155,3.13774,1.95982,2.08187,0,0.000922942,0.000922942,0.000922942
20,1514.75,1.6242,2.33761,1.62614,1.77497,0,0.31876,0.39957,0.35344,0.1751,0.3248,0.41076,0.37305,0.19116,1.72046,2.3569,1.88107,2.08482,0,0.000914405,0.000914405,0.000914405
21,1590.06,1.62006,2.34401,1.61626,1.77695,0,0.29379,0.44932,0.31231,0.16564,0.2933,0.45366,0.32893,0.17757,1.56658,2.21022,1.91938,1.96989,0,0.000905463,0.000905463,0.000905463
22,1665.6,1.62989,2.35166,1.62305,1.78824,0,0.29596,0.4535,0.38622,0.21625,0.30832,0.47011,0.40692,0.22653,1.55436,2.1991,1.81887,1.97315,0,0.000896127,0.000896127,0.000896127
23,1741.39,1.60843,2.32688,1.57377,1.76395,0,0.37058,0.4528,0.38765,0.20626,0.37919,0.46374,0.40263,0.21851,1.64389,2.23923,1.80905,2.04398,0,0.000886404,0.000886404,0.000886404
24,1816.88,1.61636,2.30057,1.55996,1.77433,0,0.37682,0.4464,0.39945,0.22004,0.38641,0.46817,0.42057,0.22482,1.59216,2.26667,1.73838,1.97966,0,0.000876305,0.000876305,0.000876305
25,1892.35,1.60663,2.31788,1.55952,1.75183,0,0.36641,0.45618,0.39689,0.21217,0.41082,0.45507,0.42014,0.23169,1.64782,2.27549,1.78003,2.04114,0,0.000865839,0.000865839,0.000865839
26,1967.85,1.61336,2.32001,1.61581,1.77863,0,0.33713,0.43439,0.38579,0.21031,0.3473,0.43958,0.40105,0.22227,1.58075,2.19931,1.75574,1.96721,0,0.000855018,0.000855018,0.000855018
27,2043.14,1.61381,2.33665,1.6278,1.7732,0,0.35637,0.4302,0.36701,0.19545,0.35513,0.45446,0.3825,0.2042,1.54689,2.20056,1.79368,1.94103,0,0.000843851,0.000843851,0.000843851
28,2118.59,1.57077,2.28108,1.544,1.73991,0,0.39485,0.45086,0.4039,0.21608,0.40865,0.46661,0.42414,0.22821,1.58135,2.14215,1.67454,1.98173,0,0.000832349,0.000832349,0.000832349
29,2193.95,1.61908,2.31562,1.56506,1.77166,0,0.37483,0.44987,0.41344,0.22657,0.38343,0.46364,0.42978,0.23443,1.55891,2.17166,1.72486,1.95957,0,0.000820525,0.000820525,0.000820525
30,2269.85,1.58896,2.29801,1.56073,1.75544,0,0.37673,0.47346,0.42263,0.23364,0.42963,0.46496,0.44551,0.24905,1.54465,2.06015,1.61371,1.94504,0,0.000808389,0.000808389,0.000808389
31,2345.13,1.5723,2.26947,1.51431,1.72684,0,0.3461,0.43581,0.38031,0.19548,0.35148,0.44467,0.39326,0.21988,1.69067,2.01774,1.7709,2.03314,0,0.000795954,0.000795954,0.000795954
32,2420.43,1.58111,2.28017,1.5036,1.7369,0,0.40212,0.44371,0.41431,0.22432,0.41788,0.46144,0.43362,0.24247,1.56798,2.15434,1.64042,1.95712,0,0.000783231,0.000783231,0.000783231
33,2495.67,1.59286,2.29038,1.52993,1.75232,0,0.40202,0.45921,0.39256,0.21081,0.41266,0.46954,0.40792,0.22591,1.54109,2.0228,1.71085,1.9299,0,0.000770234,0.000770234,0.000770234
34,2571.09,1.57663,2.28989,1.54853,1.73108,0,0.39002,0.49272,0.40536,0.21791,0.40376,0.50282,0.42326,0.23227,1.57351,2.04318,1.65883,1.94944,0,0.000756976,0.000756976,0.000756976
35,2646.55,1.57215,2.26748,1.50592,1.74028,0,0.30698,0.51438,0.42074,0.2318,0.30764,0.51052,0.43984,0.25028,1.51985,1.97275,1.64052,1.9295,0,0.000743468,0.000743468,0.000743468
36,2721.76,1.551,2.22154,1.47247,1.73581,0,0.34589,0.48904,0.42909,0.24004,0.35493,0.50125,0.45074,0.25961,1.52799,1.94702,1.58059,1.92038,0,0.000729725,0.000729725,0.000729725
37,2797.46,1.57354,2.23892,1.49652,1.72392,0,0.46452,0.44783,0.45134,0.2449,0.45406,0.47657,0.4607,0.26153,1.53031,1.98376,1.56996,1.92891,0,0.000715761,0.000715761,0.000715761
38,2873.06,1.54261,2.19549,1.44337,1.70886,0,0.31575,0.38762,0.36409,0.18764,0.33028,0.38599,0.37895,0.20028,1.6293,2.27068,1.91569,2.02232,0,0.000701588,0.000701588,0.000701588
39,2948.32,1.56975,2.25173,1.49398,1.74469,0,0.39485,0.4846,0.43135,0.24265,0.40881,0.48974,0.44965,0.25549,1.53859,2.04359,1.6047,1.92799,0,0.000687222,0.000687222,0.000687222
40,3023.41,1.5477,2.19566,1.44682,1.70448,0,0.35726,0.54352,0.42463,0.23672,0.36744,0.55891,0.44187,0.24395,1.51287,2.10873,1.55212,1.9122,0,0.000672675,0.000672675,0.000672675
41,3098.89,1.53672,2.19524,1.46628,1.69822,0,0.38632,0.48802,0.42408,0.23716,0.39919,0.49972,0.44096,0.24986,1.48287,2.02971,1.56254,1.87596,0,0.000657963,0.000657963,0.000657963
42,3174.14,1.54171,2.19926,1.44463,1.71847,0,0.3811,0.5037,0.45824,0.26515,0.38902,0.50766,0.47269,0.27331,1.48181,1.96782,1.57203,1.87551,0,0.000643101,0.000643101,0.000643101
43,3249.84,1.52367,2.19397,1.40504,1.70508,0,0.37863,0.48716,0.42375,0.2363,0.38709,0.49861,0.44636,0.24817,1.49403,2.06488,1.60917,1.90921,0,0.000628101,0.000628101,0.000628101
44,3324.86,1.55415,2.2051,1.45709,1.73315,0,0.3818,0.51432,0.43086,0.24441,0.39978,0.52813,0.4506,0.25088,1.48731,2.06518,1.56336,1.90773,0,0.000612981,0.000612981,0.000612981
45,3400.04,1.54233,2.18972,1.42161,1.71362,0,0.42552,0.5621,0.46823,0.26301,0.43279,0.57096,0.48257,0.28115,1.50164,1.91754,1.48189,1.86461,0,0.000597754,0.000597754,0.000597754
46,3475.98,1.5107,2.15471,1.42521,1.69136,0,0.35442,0.50212,0.43684,0.24017,0.36145,0.50523,0.45145,0.25656,1.49942,2.004,1.61323,1.89493,0,0.000582435,0.000582435,0.000582435
47,3551.24,1.52936,2.19247,1.42838,1.70315,0,0.34555,0.47929,0.43883,0.24392,0.34954,0.49529,0.45637,0.25822,1.48359,1.96203,1.59996,1.89988,0,0.00056704,0.00056704,0.00056704
48,3626.54,1.5116,2.15627,1.40139,1.68446,0,0.37803,0.53968,0.44756,0.25359,0.3854,0.55506,0.46873,0.27169,1.47567,1.92255,1.54606,1.87146,0,0.000551584,0.000551584,0.000551584
49,3702,1.51805,2.16664,1.41711,1.69522,0,0.45337,0.50157,0.46401,0.265,0.46813,0.51783,0.48469,0.28103,1.48724,1.95531,1.53112,1.88981,0,0.000536081,0.000536081,0.000536081
50,3777.56,1.51489,2.1916,1.43139,1.68909,0,0.40259,0.52465,0.47345,0.27591,0.44748,0.49749,0.48933,0.27736,1.44888,1.99617,1.45325,1.86772,0,0.000520548,0.000520548,0.000520548
51,3853.16,1.49955,2.12362,1.35901,1.67639,0,0.45708,0.5052,0.4573,0.25745,0.50446,0.49112,0.47007,0.27096,1.4779,1.91052,1.53302,1.89471,0,0.000505,0.000505,0.000505
52,3928.43,1.49004,2.11563,1.37369,1.67122,0,0.46433,0.54546,0.46995,0.27412,0.48294,0.55519,0.48761,0.286,1.45966,1.90785,1.45017,1.87689,0,0.000489452,0.000489452,0.000489452
53,4003.74,1.48632,2.11945,1.36391,1.65768,0,0.41217,0.5666,0.49379,0.28778,0.42883,0.56648,0.50855,0.29557,1.443,1.89111,1.42278,1.85917,0,0.000473919,0.000473919,0.000473919
54,4079.21,1.52274,2.1571,1.39836,1.69969,0,0.41189,0.51856,0.46193,0.27027,0.4095,0.53284,0.48117,0.2758,1.42852,1.97794,1.49701,1.84655,0,0.000458416,0.000458416,0.000458416
55,4154.52,1.4998,2.13891,1.3678,1.67504,0,0.41643,0.50161,0.45318,0.26345,0.42948,0.5096,0.4694,0.26889,1.43726,1.98948,1.51346,1.85403,0,0.00044296,0.00044296,0.00044296
56,4229.82,1.50001,2.12615,1.37106,1.67725,0,0.41272,0.52101,0.46231,0.26824,0.42443,0.53271,0.47917,0.27732,1.41983,1.94582,1.48596,1.8426,0,0.000427565,0.000427565,0.000427565
57,4305.21,1.48458,2.11764,1.32412,1.64929,0,0.42139,0.50268,0.44997,0.26555,0.42777,0.50836,0.46472,0.27533,1.40933,1.90598,1.4733,1.82454,0,0.000412246,0.000412246,0.000412246
58,4380.44,1.49394,2.13445,1.35971,1.67208,0,0.41703,0.54846,0.48855,0.28597,0.42431,0.55611,0.50058,0.29632,1.39609,1.88953,1.43566,1.80663,0,0.000397019,0.000397019,0.000397019
59,4455.93,1.47427,2.1008,1.31383,1.64572,0,0.40513,0.57159,0.48096,0.28518,0.41564,0.58613,0.49802,0.29645,1.4037,1.87284,1.43231,1.80824,0,0.000381899,0.000381899,0.000381899
60,4531.08,1.46595,2.11003,1.33884,1.63996,0,0.42073,0.52242,0.48832,0.28823,0.41846,0.53175,0.50159,0.29624,1.40048,1.89462,1.42285,1.81778,0,0.000366899,0.000366899,0.000366899
61,4606.52,1.47738,2.09258,1.3119,1.65543,0,0.43777,0.52394,0.43908,0.2529,0.44836,0.52519,0.45278,0.267,1.41964,1.92091,1.56101,1.82172,0,0.000352037,0.000352037,0.000352037
62,4681.97,1.47051,2.11696,1.33391,1.65008,0,0.45115,0.54224,0.4862,0.28446,0.4607,0.55334,0.50304,0.29356,1.41047,1.8605,1.42179,1.81917,0,0.000337325,0.000337325,0.000337325
63,4757.39,1.46679,2.11002,1.33146,1.64733,0,0.41309,0.58438,0.50182,0.29576,0.42195,0.59296,0.51138,0.29961,1.3817,1.87065,1.37408,1.79685,0,0.000322778,0.000322778,0.000322778
64,4833.21,1.45004,2.08841,1.28585,1.62885,0,0.44769,0.54674,0.49782,0.30003,0.45804,0.56041,0.51229,0.30137,1.37786,1.91855,1.37904,1.79748,0,0.000308412,0.000308412,0.000308412
65,4908.83,1.46947,2.10662,1.32251,1.64554,0,0.40674,0.5257,0.47888,0.27992,0.39266,0.53421,0.48434,0.28481,1.40193,1.88224,1.44,1.81318,0,0.000294239,0.000294239,0.000294239
66,4983.94,1.44809,2.05986,1.27558,1.62421,0,0.4471,0.55729,0.48361,0.28569,0.4593,0.56108,0.49288,0.2899,1.36329,1.88733,1.41178,1.79246,0,0.000280275,0.000280275,0.000280275
67,5059.34,1.44285,2.07442,1.27664,1.62148,0,0.44784,0.56457,0.49182,0.29257,0.45836,0.57533,0.50786,0.30042,1.36981,1.84633,1.38124,1.7764,0,0.000266532,0.000266532,0.000266532
68,5134.66,1.45563,2.07068,1.25627,1.6211,0,0.48472,0.56105,0.49599,0.29586,0.49608,0.55643,0.50691,0.30722,1.35816,1.82079,1.37308,1.77301,0,0.000253024,0.000253024,0.000253024
69,5210.01,1.45603,2.06507,1.25594,1.62195,0,0.46586,0.55977,0.50577,0.3052,0.47664,0.56857,0.51916,0.31002,1.36612,1.86854,1.34545,1.78142,0,0.000239766,0.000239766,0.000239766
70,5285.69,1.43886,2.08695,1.27776,1.61359,0,0.43632,0.57278,0.50059,0.2943,0.4391,0.58078,0.50754,0.30392,1.38765,1.82903,1.36476,1.78993,0,0.000226769,0.000226769,0.000226769
71,5360.98,1.45674,2.06441,1.26419,1.6211,0,0.4722,0.57007,0.48993,0.29442,0.47936,0.58633,0.50742,0.2982,1.36886,1.90632,1.36453,1.79215,0,0.000214046,0.000214046,0.000214046
72,5436.24,1.44344,2.05281,1.24337,1.61243,0,0.46891,0.56884,0.51306,0.30572,0.47744,0.58604,0.52829,0.30906,1.37769,1.87557,1.36552,1.79132,0,0.000201611,0.000201611,0.000201611
73,5511.42,1.42499,2.05145,1.25123,1.5964,0,0.47877,0.54749,0.49975,0.29753,0.48681,0.5561,0.51139,0.30382,1.35118,1.84098,1.34391,1.76861,0,0.000189475,0.000189475,0.000189475
74,5586.71,1.43605,2.08791,1.27392,1.62472,0,0.48462,0.55703,0.50358,0.30334,0.49871,0.56784,0.51779,0.30971,1.35985,1.83214,1.34113,1.77605,0,0.000177651,0.000177651,0.000177651
75,5662.06,1.43438,2.07149,1.24963,1.61845,0,0.44696,0.55818,0.51465,0.31583,0.45613,0.57048,0.52805,0.31881,1.34466,1.82154,1.35463,1.75625,0,0.000166149,0.000166149,0.000166149
76,5737.6,1.42855,2.03914,1.24682,1.6071,0,0.49497,0.57325,0.51322,0.31199,0.50419,0.57998,0.52657,0.31513,1.34021,1.85549,1.31887,1.75672,0,0.000154982,0.000154982,0.000154982
77,5812.83,1.41717,2.04087,1.24045,1.60202,0,0.4528,0.53823,0.49105,0.29435,0.4681,0.54915,0.50739,0.30003,1.34541,1.85745,1.37036,1.77351,0,0.000144161,0.000144161,0.000144161
78,5888.24,1.42059,2.05302,1.24952,1.615,0,0.46239,0.5731,0.49284,0.29597,0.47112,0.58394,0.50573,0.30544,1.34314,1.80352,1.3538,1.7591,0,0.000133695,0.000133695,0.000133695
79,5963.43,1.4074,2.03177,1.21107,1.57778,0,0.4721,0.56605,0.50415,0.30325,0.49254,0.56371,0.51267,0.30636,1.34046,1.84489,1.32468,1.75668,0,0.000123596,0.000123596,0.000123596
80,6038.61,1.40732,2.03027,1.21008,1.58157,0,0.5095,0.55232,0.52033,0.3173,0.51451,0.55774,0.53088,0.32049,1.33639,1.81729,1.29636,1.75516,0,0.000113873,0.000113873,0.000113873
81,6114.01,1.39751,2.02129,1.21697,1.57366,0,0.49001,0.57217,0.51362,0.31245,0.49394,0.57673,0.52333,0.31642,1.32142,1.82764,1.32888,1.74123,0,0.000104537,0.000104537,0.000104537
82,6189.52,1.40616,2.03663,1.23585,1.60095,0,0.48135,0.59621,0.52338,0.31956,0.48358,0.59879,0.53359,0.3245,1.32013,1.82411,1.30236,1.738,0,9.55951e-05,9.55951e-05,9.55951e-05
83,6265.05,1.40377,2.01192,1.18554,1.57945,0,0.46186,0.57957,0.51025,0.31001,0.46875,0.5941,0.52278,0.31632,1.3279,1.81274,1.29841,1.74505,0,8.70577e-05,8.70577e-05,8.70577e-05
84,6340.16,1.40101,1.99027,1.19329,1.57568,0,0.47439,0.57917,0.50212,0.30495,0.5043,0.56854,0.5121,0.31155,1.33177,1.80282,1.32933,1.74227,0,7.89327e-05,7.89327e-05,7.89327e-05
85,6415.36,1.39724,2.00754,1.18444,1.56856,0,0.46181,0.58241,0.50779,0.31081,0.48247,0.58524,0.5187,0.31565,1.32131,1.80946,1.31079,1.7416,0,7.12282e-05,7.12282e-05,7.12282e-05
86,6490.35,1.37015,1.96844,1.15895,1.57141,0,0.51368,0.57154,0.50824,0.30849,0.52024,0.57868,0.51812,0.31406,1.32622,1.80255,1.31261,1.73636,0,6.39518e-05,6.39518e-05,6.39518e-05
87,6565.6,1.38694,1.98313,1.19518,1.57473,0,0.49517,0.5701,0.51364,0.31553,0.49914,0.57466,0.5244,0.318,1.32318,1.81484,1.30046,1.7445,0,5.71106e-05,5.71106e-05,5.71106e-05
88,6640.63,1.38532,1.98355,1.17841,1.56257,0,0.48069,0.58601,0.51422,0.31627,0.48879,0.59487,0.5254,0.31969,1.32158,1.79449,1.29123,1.74199,0,5.07115e-05,5.07115e-05,5.07115e-05
89,6715.63,1.38205,1.99611,1.18405,1.57032,0,0.5002,0.58951,0.50913,0.30759,0.50057,0.5921,0.51636,0.31409,1.3229,1.79605,1.30033,1.74002,0,4.47606e-05,4.47606e-05,4.47606e-05
90,6790.83,1.38467,2.00159,1.18192,1.56032,0,0.48013,0.58875,0.50898,0.31141,0.48748,0.59675,0.52009,0.31656,1.31418,1.81387,1.298,1.74115,0,3.9264e-05,3.9264e-05,3.9264e-05
91,6866.6,1.3226,1.85074,1.05762,1.52054,0,0.50317,0.57877,0.51285,0.31515,0.5146,0.59047,0.52529,0.31742,1.31618,1.8292,1.29741,1.74262,0,3.4227e-05,3.4227e-05,3.4227e-05
92,6941.42,1.32181,1.84908,1.0495,1.51626,0,0.51046,0.57293,0.51405,0.3166,0.5242,0.56484,0.52517,0.32088,1.30995,1.79222,1.29855,1.73048,0,2.96546e-05,2.96546e-05,2.96546e-05
93,7016.36,1.33498,1.85941,1.05146,1.52143,0,0.52158,0.55882,0.51682,0.31751,0.52663,0.56424,0.52471,0.32175,1.30516,1.78647,1.29868,1.72773,0,2.55513e-05,2.55513e-05,2.55513e-05
94,7091.41,1.32944,1.8549,1.06141,1.51937,0,0.50253,0.57756,0.51671,0.31806,0.52051,0.56631,0.52521,0.32078,1.30553,1.80276,1.29473,1.73097,0,2.19212e-05,2.19212e-05,2.19212e-05
95,7166.44,1.32756,1.84891,1.04998,1.51965,0,0.49047,0.5737,0.51424,0.31539,0.49826,0.58282,0.52444,0.31906,1.31286,1.80133,1.29959,1.73784,0,1.87678e-05,1.87678e-05,1.87678e-05
96,7241.33,1.32832,1.85108,1.04726,1.51134,0,0.50496,0.57416,0.51656,0.31729,0.50895,0.57872,0.52422,0.32094,1.30954,1.81152,1.29445,1.73197,0,1.60943e-05,1.60943e-05,1.60943e-05
97,7316.26,1.32946,1.86099,1.07034,1.52587,0,0.5142,0.55831,0.52048,0.31949,0.52097,0.5657,0.5286,0.32337,1.31211,1.80846,1.2949,1.73393,0,1.39032e-05,1.39032e-05,1.39032e-05
98,7391.2,1.32551,1.85237,1.05466,1.51895,0,0.5256,0.55031,0.5215,0.32024,0.53127,0.56287,0.52935,0.32425,1.3099,1.79925,1.29967,1.7285,0,1.21968e-05,1.21968e-05,1.21968e-05
99,7466.46,1.32161,1.84689,1.05461,1.51978,0,0.50646,0.56753,0.51868,0.31916,0.51286,0.57467,0.5277,0.32194,1.31724,1.81145,1.30099,1.73817,0,1.09768e-05,1.09768e-05,1.09768e-05
100,7541.31,1.32519,1.84398,1.03127,1.52771,0,0.50654,0.57905,0.51973,0.31963,0.5128,0.58619,0.53028,0.32264,1.31573,1.80383,1.29651,1.73925,0,1.02443e-05,1.02443e-05,1.02443e-05
