epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,146.322,1.89941,2.96078,2.38982,1.91119,0,0.60739,0.13977,0.08231,0.02337,0.6093,0.14226,0.08358,0.0226,2.49642,4.20205,3.27492,2.83071,0,0.000332449,0.000332449,0.0670875
2,287.573,1.90668,2.81932,2.18088,1.98455,0,0.69915,0.21797,0.21877,0.09986,0.70633,0.2213,0.22522,0.09983,1.97811,3.15128,2.78595,2.23504,0,0.00066562,0.00066562,0.0340874
3,428.748,1.87358,2.77453,2.16869,1.97561,0,0.69552,0.20515,0.19179,0.07756,0.70145,0.21048,0.20144,0.07732,2.04337,3.09055,2.44215,2.36208,0,0.00099814,0.00099814,0.00108656
4,569.834,1.82625,2.70595,2.04485,1.91661,0,0.70748,0.19717,0.20931,0.09284,0.71524,0.20563,0.21905,0.09348,1.99153,3.2896,3.02954,2.28906,0,0.000997803,0.000997803,0.000997803
5,710.965,1.80137,2.66191,2.00698,1.89415,0,0.27816,0.32806,0.26134,0.12289,0.29318,0.33311,0.26828,0.13327,1.87546,2.7303,2.2408,2.14145,0,0.000996097,0.000996097,0.000996097
6,852.432,1.77927,2.61394,1.94057,1.87289,0,0.76402,0.25707,0.27453,0.13701,0.76666,0.2629,0.28135,0.13511,1.7751,2.79987,2.38177,2.07682,0,0.000993906,0.000993906,0.000993906
7,994.344,1.7624,2.58569,1.94246,1.85895,0,0.31541,0.26131,0.3049,0.1436,0.32537,0.27197,0.31642,0.15822,1.84746,2.49734,2.25707,2.15102,0,0.000991232,0.000991232,0.000991232
8,1135.84,1.74174,2.54096,1.86923,1.86449,0,0.29219,0.32477,0.27815,0.13109,0.32883,0.29512,0.28191,0.13269,1.99562,3.01412,2.25647,2.298,0,0.000988079,0.000988079,0.000988079
9,1277.5,1.71009,2.49807,1.80701,1.83591,0,0.32529,0.41419,0.35105,0.18097,0.30623,0.44893,0.3592,0.19361,1.76345,2.3152,1.90996,2.07812,0,0.000984449,0.000984449,0.000984449
10,1418.46,1.70787,2.46677,1.78303,1.83949,0,0.33467,0.39453,0.33608,0.16989,0.33473,0.41806,0.34728,0.17762,1.75163,2.54169,1.94542,2.04765,0,0.000980345,0.000980345,0.000980345
11,1558.28,1.7098,2.48744,1.80159,1.83148,0,0.76135,0.25042,0.29747,0.15727,0.76507,0.2579,0.31061,0.16463,1.69166,2.29322,1.96922,1.99614,0,0.000975773,0.000975773,0.000975773
12,1697.93,1.69319,2.44557,1.77398,1.8228,0,0.79215,0.26789,0.35119,0.18697,0.80837,0.2812,0.36259,0.19891,1.68501,2.29724,1.87455,1.97978,0,0.000970736,0.000970736,0.000970736
13,1838.23,1.68773,2.44046,1.75739,1.82121,0,0.35599,0.4214,0.35411,0.18936,0.36399,0.44009,0.36081,0.20167,1.65001,2.26709,1.82319,1.97456,0,0.000965239,0.000965239,0.000965239
14,1978.68,1.67143,2.41608,1.73308,1.80734,0,0.32344,0.42418,0.34606,0.18768,0.33064,0.44135,0.35569,0.20021,1.64631,2.18723,1.9584,1.95805,0,0.000959289,0.000959289,0.000959289
15,2119.52,1.6521,2.37625,1.68755,1.77742,0,0.30822,0.44021,0.33352,0.17199,0.31149,0.443,0.34766,0.18811,1.64958,2.26964,1.83278,1.98239,0,0.000952889,0.000952889,0.000952889
16,2260.83,1.66967,2.40422,1.72399,1.81124,0,0.446,0.38504,0.40242,0.22849,0.4499,0.39086,0.40894,0.24154,1.52236,2.06702,1.73047,1.85817,0,0.000946048,0.000946048,0.000946048
17,2402.44,1.6436,2.38607,1.66385,1.77814,0,0.80856,0.28869,0.3769,0.20786,0.81235,0.29451,0.38281,0.21803,1.6126,2.24309,1.84719,1.95185,0,0.000938772,0.000938772,0.000938772
18,2543.98,1.65007,2.37357,1.63563,1.78846,0,0.77993,0.31032,0.34321,0.19667,0.7779,0.32363,0.34734,0.20384,1.55879,2.20805,1.89901,1.87488,0,0.000931067,0.000931067,0.000931067
19,2685.3,1.64397,2.38437,1.67499,1.78099,0,0.79586,0.30616,0.36925,0.21811,0.8053,0.31439,0.37629,0.21687,1.50914,2.1806,1.87523,1.86181,0,0.000922942,0.000922942,0.000922942
20,2826.75,1.63263,2.33046,1.65763,1.75668,0,0.7893,0.2673,0.35852,0.19514,0.80008,0.27621,0.37661,0.2098,1.55723,2.08834,1.83787,1.87081,0,0.000914405,0.000914405,0.000914405
21,2968.48,1.6268,2.34911,1.61955,1.75618,0,0.34634,0.36645,0.31888,0.18598,0.34794,0.36856,0.32717,0.17671,1.55314,2.3752,1.87721,1.9113,0,0.000905463,0.000905463,0.000905463
22,3110.29,1.61411,2.32818,1.62326,1.73834,0,0.36815,0.46206,0.41401,0.238,0.36702,0.46154,0.4205,0.24375,1.51915,2.13745,1.65121,1.86328,0,0.000896127,0.000896127,0.000896127
