epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,22.8334,2.08249,2.88711,5.58072,2.39372,0,0.95433,0.17195,0.3016,0.11955,0.95433,0.17195,0.31137,0.1585,1.84898,2.28911,4.24682,2.05192,0,0.0001,0.0001,0.0001
2,41.722,1.9906,2.78932,4.39607,2.30229,0,0.20305,0.47059,0.3269,0.14335,0.63839,0.43308,0.36107,0.1952,1.88885,2.41145,3.20742,2.0639,0,9.97288e-05,9.97288e-05,9.97288e-05
3,61.3658,1.87783,2.683,2.43071,2.15205,0,0.40856,0.50532,0.42393,0.18193,0.4151,0.50958,0.43943,0.22368,1.87826,2.2829,1.885,2.04247,0,9.89183e-05,9.89183e-05,9.89183e-05
4,81.0472,1.78298,2.60318,2.13661,2.10427,0,0.34297,0.62882,0.45997,0.20438,0.35375,0.6399,0.47209,0.26221,1.8437,2.25145,1.74264,2.0041,0,9.75773e-05,9.75773e-05,9.75773e-05
5,100.771,1.76751,2.62304,2.03987,2.07552,0,0.35596,0.63723,0.46925,0.20737,0.36769,0.64746,0.48102,0.27165,1.78409,2.19951,1.70691,1.94348,0,9.57205e-05,9.57205e-05,9.57205e-05
6,120.483,1.7364,2.61264,1.94905,2.06062,0,0.35791,0.62761,0.48468,0.22033,0.36608,0.63358,0.49283,0.27972,1.72526,2.15878,1.65988,1.89036,0,9.33683e-05,9.33683e-05,9.33683e-05
7,140.156,1.68556,2.46408,1.81969,1.9938,0,0.37537,0.63784,0.48256,0.23066,0.37579,0.64466,0.48981,0.27403,1.70308,2.1523,1.62578,1.86763,0,9.05463e-05,9.05463e-05,9.05463e-05
8,160.124,1.69436,2.50211,1.84693,1.9886,0,0.37775,0.64129,0.48129,0.23981,0.38536,0.6505,0.48924,0.27396,1.6855,2.15147,1.61334,1.84698,0,8.72857e-05,8.72857e-05,8.72857e-05
9,179.836,1.6545,2.43652,1.80615,1.9796,0,0.36693,0.63734,0.48333,0.2415,0.37526,0.64587,0.49072,0.27436,1.6794,2.14678,1.60806,1.83881,0,8.3622e-05,8.3622e-05,8.3622e-05
10,199.556,1.64197,2.4457,1.82298,1.97296,0,0.36372,0.64416,0.49169,0.25273,0.37228,0.65354,0.49941,0.28959,1.68334,2.13,1.59557,1.83838,0,7.95954e-05,7.95954e-05,7.95954e-05
11,219.269,1.64749,2.39874,1.7809,1.95206,0,0.36477,0.65026,0.49606,0.25693,0.37385,0.65878,0.50192,0.29374,1.66468,2.09696,1.57664,1.82317,0,7.525e-05,7.525e-05,7.525e-05
12,239.208,1.64263,2.40424,1.79192,1.96329,0,0.35107,0.65732,0.49519,0.24695,0.361,0.66832,0.50228,0.2848,1.65489,2.09024,1.56218,1.82189,0,7.06335e-05,7.06335e-05,7.06335e-05
13,258.587,1.62927,2.36113,1.78274,1.95138,0,0.34229,0.66366,0.49369,0.22998,0.34844,0.67048,0.50051,0.27785,1.65898,2.0996,1.55377,1.8219,0,6.57963e-05,6.57963e-05,6.57963e-05
14,277.956,1.62706,2.37668,1.74157,1.91338,0,0.34214,0.6624,0.49125,0.24078,0.34728,0.665,0.49789,0.28043,1.64923,2.09468,1.55387,1.81257,0,6.07916e-05,6.07916e-05,6.07916e-05
15,297.353,1.63282,2.39549,1.7575,1.93236,0,0.33626,0.66266,0.49204,0.24718,0.3427,0.66841,0.49858,0.28369,1.63694,2.08752,1.53795,1.80041,0,5.56742e-05,5.56742e-05,5.56742e-05
16,316.753,1.61547,2.34425,1.74348,1.93175,0,0.34283,0.66853,0.49437,0.23924,0.34792,0.6745,0.50114,0.28292,1.63723,2.08675,1.54403,1.79832,0,5.05e-05,5.05e-05,5.05e-05
17,336.138,1.61892,2.37339,1.73344,1.93972,0,0.33502,0.66853,0.49407,0.24332,0.34291,0.6737,0.50255,0.28387,1.63812,2.08271,1.55603,1.79649,0,4.53258e-05,4.53258e-05,4.53258e-05
18,355.561,1.62205,2.40382,1.73846,1.9278,0,0.33946,0.67291,0.49547,0.22885,0.35084,0.684,0.50427,0.2819,1.6401,2.0855,1.57275,1.79811,0,4.02084e-05,4.02084e-05,4.02084e-05
19,374.947,1.61315,2.35907,1.70608,1.92055,0,0.33557,0.66585,0.49485,0.25146,0.34415,0.67608,0.50235,0.2909,1.64058,2.08058,1.55483,1.79763,0,3.52037e-05,3.52037e-05,3.52037e-05
20,394.354,1.6032,2.28274,1.70498,1.91253,0,0.33169,0.66254,0.49688,0.23667,0.34084,0.67178,0.50677,0.28468,1.63959,2.0772,1.57662,1.79717,0,3.03665e-05,3.03665e-05,3.03665e-05
21,414.231,1.53573,2.10169,1.62129,1.85986,0,0.35739,0.6591,0.50123,0.23853,0.36429,0.66677,0.50946,0.28511,1.63667,2.08335,1.56033,1.7944,0,2.575e-05,2.575e-05,2.575e-05
22,433.566,1.5536,2.14655,1.63568,1.8773,0,0.35619,0.66384,0.50005,0.23883,0.36183,0.67011,0.50679,0.28366,1.63467,2.08746,1.54527,1.79301,0,2.14046e-05,2.14046e-05,2.14046e-05
23,452.921,1.55441,2.10481,1.62475,1.87757,0,0.3494,0.66329,0.50016,0.22513,0.37119,0.66402,0.50731,0.27493,1.64041,2.0888,1.55569,1.79804,0,1.7378e-05,1.7378e-05,1.7378e-05
24,472.232,1.53727,2.11908,1.59384,1.85873,0,0.35211,0.66159,0.50009,0.2381,0.35911,0.66926,0.50761,0.28536,1.63738,2.08551,1.55412,1.79412,0,1.37143e-05,1.37143e-05,1.37143e-05
25,491.589,1.54092,2.1185,1.60354,1.85053,0,0.34309,0.67279,0.50101,0.23941,0.35088,0.67961,0.50879,0.28691,1.63795,2.08493,1.55784,1.79404,0,1.04537e-05,1.04537e-05,1.04537e-05
26,510.916,1.54246,2.09491,1.61153,1.85342,0,0.34131,0.66841,0.50048,0.2394,0.34651,0.67437,0.5073,0.28566,1.6324,2.08197,1.54955,1.7896,0,7.63174e-06,7.63174e-06,7.63174e-06
27,530.252,1.5449,2.12253,1.59851,1.86116,0,0.34242,0.67187,0.50122,0.23914,0.34578,0.67424,0.50818,0.28577,1.63093,2.08099,1.56119,1.78974,0,5.2795e-06,5.2795e-06,5.2795e-06
28,549.583,1.54315,2.09801,1.60815,1.84254,0,0.33485,0.67073,0.50425,0.24143,0.34478,0.67437,0.51145,0.28746,1.62976,2.08057,1.55949,1.78928,0,3.4227e-06,3.4227e-06,3.4227e-06
29,568.936,1.53759,2.11991,1.59897,1.87206,0,0.34448,0.67315,0.50207,0.24042,0.34821,0.67352,0.50925,0.28628,1.62548,2.07894,1.55344,1.78537,0,2.08169e-06,2.08169e-06,2.08169e-06
