epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,3967.22,1.562,2.2614,1.52852,1.7122,0,0.37537,0.54695,0.46468,0.2654,0.38873,0.54659,0.4772,0.27684,1.45877,1.98291,1.42753,1.75611,0,0.000832349,0.000832349,0.000832349
29,4109.22,1.54733,2.25411,1.51407,1.70389,0,0.38241,0.47553,0.44799,0.25832,0.38539,0.48052,0.45789,0.26837,1.46317,1.98274,1.49366,1.76433,0,0.000820525,0.000820525,0.000820525
30,4250.51,1.54895,2.25586,1.52251,1.71221,0,0.35871,0.49188,0.43947,0.24911,0.35961,0.49355,0.44682,0.24141,1.50414,2.24634,1.54386,1.83647,0,0.000808389,0.000808389,0.000808389
31,4392.31,1.54949,2.2307,1.48602,1.70583,0,0.36289,0.51011,0.43082,0.2484,0.36425,0.51261,0.44067,0.25327,1.46257,2.06885,1.54623,1.74836,0,0.000795954,0.000795954,0.000795954
32,4534.01,1.56259,2.23837,1.50663,1.72174,0,0.36189,0.45366,0.41712,0.24111,0.39,0.45359,0.42466,0.24758,1.46861,2.01615,1.52712,1.78537,0,0.000783231,0.000783231,0.000783231
33,4675.33,1.55623,2.27549,1.51135,1.72014,0,0.3551,0.37355,0.40066,0.23635,0.36992,0.379,0.40976,0.23611,1.40967,2.04993,1.54677,1.71499,0,0.000770234,0.000770234,0.000770234
34,4816.94,1.54079,2.21933,1.47869,1.69318,0,0.4329,0.44564,0.45284,0.26535,0.45303,0.4563,0.46436,0.26499,1.43576,2.06934,1.54705,1.74563,0,0.000756976,0.000756976,0.000756976
35,4958.23,1.54096,2.20191,1.47631,1.69912,0,0.33035,0.51282,0.44608,0.25419,0.33455,0.52197,0.46145,0.25363,1.50596,2.12493,1.51959,1.84232,0,0.000743468,0.000743468,0.000743468
36,5099.72,1.53097,2.18877,1.44669,1.69941,0,0.40135,0.51323,0.41854,0.24699,0.40695,0.51807,0.42858,0.25048,1.44586,1.98931,1.54413,1.7316,0,0.000729725,0.000729725,0.000729725
37,5241.66,1.52674,2.20769,1.45328,1.69349,0,0.422,0.47834,0.4319,0.24746,0.43164,0.50187,0.45188,0.26452,1.48906,1.96954,1.54358,1.76177,0,0.000715761,0.000715761,0.000715761
38,5383.16,1.50753,2.17142,1.43146,1.67836,0,0.369,0.49224,0.43299,0.25708,0.36401,0.5014,0.44093,0.25807,1.39877,1.99655,1.4813,1.71965,0,0.000701588,0.000701588,0.000701588
39,5524.6,1.54479,2.18974,1.43609,1.69823,0,0.40871,0.53856,0.47333,0.2777,0.41274,0.54695,0.48066,0.28666,1.40879,1.94068,1.40375,1.71745,0,0.000687222,0.000687222,0.000687222
40,5666.17,1.51072,2.18037,1.43181,1.68754,0,0.43393,0.47114,0.45883,0.26589,0.44793,0.46969,0.47117,0.26711,1.41089,1.96362,1.49126,1.71711,0,0.000672675,0.000672675,0.000672675
41,5807.89,1.52218,2.18746,1.43281,1.68116,0,0.35809,0.54506,0.44857,0.2728,0.35625,0.54543,0.45312,0.26707,1.37389,1.97608,1.55151,1.68595,0,0.000657963,0.000657963,0.000657963
42,5949.44,1.50403,2.15334,1.40925,1.66197,0,0.41169,0.49762,0.45603,0.27111,0.41636,0.49991,0.4614,0.282,1.40505,1.87111,1.41542,1.70392,0,0.000643101,0.000643101,0.000643101
43,6090.95,1.47937,2.14088,1.38559,1.64578,0,0.41582,0.50275,0.46729,0.27665,0.42058,0.50095,0.47294,0.27754,1.41386,1.983,1.38327,1.72841,0,0.000628101,0.000628101,0.000628101
44,6232.65,1.51502,2.18211,1.40686,1.6803,0,0.39629,0.52077,0.46567,0.28405,0.40694,0.53295,0.47591,0.28724,1.35378,1.90574,1.36002,1.66717,0,0.000612981,0.000612981,0.000612981
45,6374.62,1.49483,2.15399,1.39896,1.65439,0,0.41085,0.52365,0.46474,0.28323,0.41789,0.53133,0.47534,0.2845,1.38188,1.91233,1.403,1.67039,0,0.000597754,0.000597754,0.000597754
46,6516.32,1.48773,2.15744,1.38777,1.65173,0,0.45758,0.50573,0.47957,0.2898,0.46425,0.51662,0.489,0.2923,1.3945,1.92639,1.37653,1.71486,0,0.000582435,0.000582435,0.000582435
47,6658.2,1.49752,2.15901,1.40044,1.66792,0,0.44956,0.52467,0.47207,0.28396,0.45442,0.53011,0.48003,0.28548,1.39074,1.8803,1.37214,1.68952,0,0.00056704,0.00056704,0.00056704
48,6799.84,1.48679,2.1419,1.36803,1.64561,0,0.40488,0.52755,0.43086,0.25537,0.40844,0.53216,0.44425,0.25869,1.37601,1.83653,1.42668,1.66955,0,0.000551584,0.000551584,0.000551584
49,6941.27,1.48478,2.13697,1.38184,1.64861,0,0.41394,0.49505,0.45419,0.2703,0.38946,0.53242,0.46565,0.2791,1.39964,1.87337,1.40866,1.70684,0,0.000536081,0.000536081,0.000536081
50,7083.12,1.48368,2.14178,1.36997,1.63598,0,0.36651,0.53254,0.45227,0.27387,0.37105,0.53882,0.46581,0.27738,1.36164,1.89126,1.40031,1.67639,0,0.000520548,0.000520548,0.000520548
51,7224.63,1.4793,2.12095,1.3484,1.63932,0,0.39701,0.55437,0.47119,0.28601,0.4025,0.56194,0.4804,0.29154,1.33292,1.85774,1.35362,1.64121,0,0.000505,0.000505,0.000505
52,7366.1,1.47533,2.1003,1.32906,1.6309,0,0.43316,0.52283,0.47652,0.29547,0.46696,0.50286,0.4897,0.29897,1.34612,1.85681,1.31612,1.64028,0,0.000489452,0.000489452,0.000489452
53,7507.87,1.47155,2.10508,1.35138,1.63731,0,0.42699,0.526,0.47532,0.29536,0.43008,0.53523,0.4851,0.29648,1.3406,1.88299,1.32608,1.64825,0,0.000473919,0.000473919,0.000473919
54,7649.36,1.45543,2.0868,1.3176,1.62677,0,0.43206,0.50984,0.47645,0.28543,0.43208,0.5195,0.48516,0.29183,1.36977,1.85106,1.37262,1.67186,0,0.000458416,0.000458416,0.000458416
55,7790.82,1.45544,2.07644,1.3109,1.62084,0,0.43781,0.53819,0.47141,0.27818,0.44713,0.54954,0.48189,0.28616,1.42106,1.88265,1.32793,1.70172,0,0.00044296,0.00044296,0.00044296
56,7932.17,1.45499,2.09332,1.32598,1.61995,0,0.39699,0.53349,0.46994,0.28833,0.39326,0.55025,0.48357,0.28954,1.36328,1.8941,1.33244,1.66482,0,0.000427565,0.000427565,0.000427565
57,8073.81,1.46176,2.09451,1.32289,1.63281,0,0.40716,0.52372,0.47583,0.29104,0.41177,0.52917,0.4809,0.2921,1.35718,1.87239,1.35287,1.65922,0,0.000412246,0.000412246,0.000412246
58,8215.2,1.44664,2.09076,1.31163,1.61966,0,0.40536,0.55293,0.47173,0.28899,0.41362,0.55883,0.48139,0.2919,1.36176,1.84837,1.31546,1.64809,0,0.000397019,0.000397019,0.000397019
59,8356.75,1.44639,2.08726,1.30305,1.61654,0,0.45338,0.5319,0.48859,0.3025,0.44141,0.55243,0.49822,0.30906,1.34157,1.82453,1.30099,1.64989,0,0.000381899,0.000381899,0.000381899
60,8498.63,1.44621,2.08729,1.28491,1.61608,0,0.44943,0.54659,0.48019,0.29236,0.45605,0.56064,0.4914,0.29708,1.37143,1.91166,1.3093,1.66704,0,0.000366899,0.000366899,0.000366899
61,8640.35,1.43649,2.08462,1.28772,1.60935,0,0.46285,0.54477,0.49135,0.29494,0.4571,0.5552,0.50264,0.29939,1.37009,1.84806,1.28017,1.67873,0,0.000352037,0.000352037,0.000352037
62,8781.85,1.43643,2.06238,1.29208,1.61252,0,0.47886,0.54636,0.49685,0.30558,0.47223,0.55597,0.50488,0.312,1.33341,1.82418,1.28349,1.64617,0,0.000337325,0.000337325,0.000337325
63,8924.16,1.42219,2.04795,1.27617,1.59664,0,0.46049,0.54265,0.49476,0.30883,0.46569,0.55188,0.50516,0.30658,1.32409,1.86059,1.25052,1.64964,0,0.000322778,0.000322778,0.000322778
64,9065.69,1.42541,2.0471,1.25688,1.60051,0,0.43826,0.55513,0.48087,0.29599,0.43776,0.5555,0.4828,0.29671,1.37308,1.84967,1.27776,1.66989,0,0.000308412,0.000308412,0.000308412
65,9207.16,1.42048,2.05431,1.27443,1.59552,0,0.42556,0.54453,0.47991,0.2977,0.42194,0.55248,0.4848,0.29893,1.33986,1.80696,1.32796,1.63923,0,0.000294239,0.000294239,0.000294239
66,9348.76,1.41078,2.02589,1.24783,1.58538,0,0.45873,0.51178,0.4883,0.30432,0.45113,0.53447,0.49676,0.30941,1.31725,1.77574,1.32817,1.61127,0,0.000280275,0.000280275,0.000280275
67,9490.56,1.40971,2.02286,1.25017,1.58336,0,0.41793,0.56247,0.48696,0.30372,0.42583,0.57253,0.49789,0.30937,1.33188,1.82425,1.27311,1.62851,0,0.000266532,0.000266532,0.000266532
68,9632.23,1.41199,2.05101,1.25254,1.58471,0,0.45584,0.54053,0.48885,0.30698,0.46537,0.54212,0.50153,0.30818,1.31801,1.82662,1.29238,1.61047,0,0.000253024,0.000253024,0.000253024
69,9773.72,1.4043,2.01791,1.22862,1.57887,0,0.41251,0.52988,0.47508,0.29096,0.41782,0.53528,0.48546,0.29057,1.31845,1.87518,1.34291,1.61793,0,0.000239766,0.000239766,0.000239766
70,9915.53,1.39382,2.01319,1.21432,1.57286,0,0.436,0.53186,0.47926,0.29921,0.4362,0.53661,0.48406,0.30017,1.31897,1.82488,1.29073,1.62329,0,0.000226769,0.000226769,0.000226769
71,10057,1.385,1.98339,1.21421,1.5559,0,0.40394,0.54234,0.47568,0.29602,0.40867,0.54692,0.48532,0.29594,1.29921,1.80599,1.30005,1.60811,0,0.000214046,0.000214046,0.000214046
72,10198.5,1.39492,2.00192,1.19073,1.56937,0,0.44365,0.56373,0.47906,0.29112,0.44798,0.56917,0.48906,0.29684,1.32522,1.7925,1.28167,1.61827,0,0.000201611,0.000201611,0.000201611
73,10340.2,1.39015,2.02831,1.22411,1.56882,0,0.513,0.49074,0.49305,0.30981,0.51378,0.49521,0.50046,0.31109,1.29187,1.80799,1.27084,1.59191,0,0.000189475,0.000189475,0.000189475
74,10482.4,1.39835,2.00562,1.21498,1.5736,0,0.44511,0.56663,0.49621,0.30685,0.43554,0.58509,0.50222,0.3133,1.31082,1.78295,1.27042,1.6122,0,0.000177651,0.000177651,0.000177651
75,10623.9,1.39395,2.02822,1.2236,1.58016,0,0.46602,0.52988,0.48779,0.3062,0.47582,0.54039,0.49896,0.30605,1.30551,1.79135,1.28586,1.61011,0,0.000166149,0.000166149,0.000166149
76,10765.8,1.38672,2.01165,1.20452,1.5703,0,0.39508,0.54928,0.48606,0.30506,0.40143,0.55805,0.49549,0.30689,1.29426,1.79928,1.26608,1.60397,0,0.000154982,0.000154982,0.000154982
77,10907.2,1.3763,1.97999,1.1866,1.55642,0,0.41573,0.57616,0.48085,0.29411,0.42199,0.58456,0.4877,0.2948,1.32922,1.83692,1.2686,1.62359,0,0.000144161,0.000144161,0.000144161
78,11048.8,1.36989,1.99749,1.19786,1.55575,0,0.45684,0.52744,0.49336,0.31192,0.45681,0.54802,0.50186,0.30879,1.30539,1.83892,1.26732,1.60188,0,0.000133695,0.000133695,0.000133695
79,11190.5,1.37283,2.00898,1.18472,1.55983,0,0.40853,0.55418,0.48449,0.3047,0.41309,0.56127,0.49422,0.30567,1.29415,1.805,1.30292,1.59364,0,0.000123596,0.000123596,0.000123596
80,11332,1.36674,1.97583,1.19026,1.55339,0,0.46854,0.53025,0.4929,0.31077,0.46249,0.55356,0.50299,0.31298,1.29432,1.7895,1.26287,1.59114,0,0.000113873,0.000113873,0.000113873
81,11473.9,1.37355,1.98984,1.18982,1.55769,0,0.41362,0.56363,0.48132,0.3033,0.41922,0.57037,0.48976,0.30258,1.29765,1.82616,1.28056,1.60238,0,0.000104537,0.000104537,0.000104537
82,11615.6,1.37022,1.98254,1.17655,1.54783,0,0.43207,0.56418,0.48965,0.30973,0.44364,0.55956,0.49821,0.30731,1.2746,1.79394,1.26282,1.58245,0,9.55951e-05,9.55951e-05,9.55951e-05
83,11757.4,1.37171,1.97957,1.16679,1.55544,0,0.42878,0.51624,0.48016,0.30556,0.43117,0.53046,0.49089,0.30894,1.29772,1.79387,1.29742,1.60235,0,8.70577e-05,8.70577e-05,8.70577e-05
84,11899.1,1.34489,1.96233,1.1571,1.52791,0,0.45992,0.54844,0.49891,0.31357,0.45206,0.57881,0.50879,0.31742,1.29842,1.78704,1.25235,1.59096,0,7.89327e-05,7.89327e-05,7.89327e-05
85,12041.3,1.3623,1.97554,1.15991,1.54514,0,0.4675,0.5395,0.49189,0.31079,0.47843,0.55206,0.50719,0.31388,1.29751,1.78354,1.25492,1.59394,0,7.12282e-05,7.12282e-05,7.12282e-05
86,12182.9,1.33509,1.92052,1.11871,1.52293,0,0.4718,0.54401,0.49166,0.308,0.47654,0.55574,0.50358,0.31071,1.30686,1.78431,1.24871,1.60683,0,6.39518e-05,6.39518e-05,6.39518e-05
87,12324.8,1.35634,1.97139,1.15697,1.5349,0,0.42283,0.57586,0.48804,0.30407,0.42856,0.58498,0.49832,0.30805,1.30538,1.77545,1.25131,1.60534,0,5.71106e-05,5.71106e-05,5.71106e-05
88,12466.6,1.35627,1.98439,1.16287,1.54104,0,0.44244,0.5574,0.49057,0.30731,0.44728,0.56829,0.49865,0.30915,1.29399,1.76929,1.25014,1.59162,0,5.07115e-05,5.07115e-05,5.07115e-05
89,12608.1,1.34183,1.96165,1.13148,1.5301,0,0.45704,0.56991,0.49763,0.31447,0.46467,0.57768,0.50496,0.31405,1.29694,1.78193,1.23716,1.59108,0,4.47606e-05,4.47606e-05,4.47606e-05
90,12749.7,1.34281,1.93892,1.1404,1.52343,0,0.4528,0.56633,0.49234,0.31223,0.46042,0.57712,0.50197,0.31271,1.29568,1.7751,1.23237,1.589,0,3.9264e-05,3.9264e-05,3.9264e-05
91,12891.6,1.28431,1.80299,1.01876,1.47615,0,0.45366,0.54423,0.49078,0.3104,0.45947,0.56253,0.5034,0.31076,1.30802,1.79298,1.24207,1.60422,0,3.4227e-05,3.4227e-05,3.4227e-05
92,13032.8,1.27778,1.79124,1.00091,1.46904,0,0.44286,0.56368,0.49271,0.31106,0.45214,0.57674,0.50469,0.31376,1.2998,1.78141,1.25759,1.59773,0,2.96546e-05,2.96546e-05,2.96546e-05
93,13174,1.27521,1.79983,1.0057,1.472,0,0.44451,0.54325,0.49164,0.31161,0.44896,0.55875,0.50314,0.30895,1.28588,1.7875,1.25639,1.58993,0,2.55513e-05,2.55513e-05,2.55513e-05
94,13315.3,1.27987,1.79753,1.00255,1.47803,0,0.46894,0.53184,0.49441,0.31215,0.47753,0.55253,0.50632,0.31271,1.29134,1.7784,1.2512,1.59462,0,2.19212e-05,2.19212e-05,2.19212e-05
95,13456.5,1.27699,1.79121,0.99596,1.46816,0,0.45855,0.5493,0.49269,0.3116,0.45317,0.57624,0.50194,0.31103,1.28992,1.78428,1.25041,1.59543,0,1.87678e-05,1.87678e-05,1.87678e-05
96,13597.7,1.26481,1.77734,0.9986,1.46456,0,0.4633,0.53198,0.4924,0.31023,0.45655,0.56515,0.50327,0.31127,1.29139,1.7792,1.2546,1.59583,0,1.60943e-05,1.60943e-05,1.60943e-05
97,13738.9,1.27897,1.80263,0.99483,1.47111,0,0.45866,0.54726,0.49028,0.30718,0.46461,0.55853,0.50211,0.30862,1.29372,1.78442,1.2611,1.59726,0,1.39032e-05,1.39032e-05,1.39032e-05
98,13880.3,1.27057,1.79195,0.99618,1.46642,0,0.45677,0.55782,0.49381,0.31147,0.46084,0.57283,0.50184,0.31259,1.28475,1.77638,1.25036,1.5921,0,1.21968e-05,1.21968e-05,1.21968e-05
99,14021.5,1.2706,1.78826,0.98792,1.46359,0,0.45474,0.56035,0.49428,0.31126,0.46036,0.57752,0.50191,0.31241,1.29243,1.77784,1.25049,1.5981,0,1.09768e-05,1.09768e-05,1.09768e-05
100,14162.6,1.26469,1.78333,0.98234,1.46375,0,0.45644,0.55346,0.49362,0.31046,0.46098,0.56307,0.50555,0.31245,1.29016,1.78418,1.26424,1.59501,0,1.02443e-05,1.02443e-05,1.02443e-05
