epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
11,360.687,1.44396,2.1549,1.48061,1.87115,0,0.35452,0.55778,0.45913,0.28035,0.36072,0.56822,0.46921,0.28287,1.38384,1.91161,1.66568,1.79244,0,7.525e-05,7.525e-05,7.525e-05
12,392.976,1.43221,2.07812,1.46804,1.83012,0,0.35377,0.58948,0.45138,0.27528,0.36282,0.56913,0.46486,0.27713,1.39493,1.90865,1.64571,1.80074,0,7.06335e-05,7.06335e-05,7.06335e-05
13,425.481,1.45651,2.13073,1.52778,1.87511,0,0.3838,0.55649,0.46972,0.28685,0.38705,0.56231,0.47953,0.28624,1.37823,1.90713,1.50492,1.78511,0,6.57963e-05,6.57963e-05,6.57963e-05
14,457.895,1.50264,2.20768,1.55725,1.88767,0,0.38914,0.5403,0.47077,0.28789,0.39396,0.54657,0.48119,0.28646,1.37895,1.91435,1.47108,1.78692,0,6.07916e-05,6.07916e-05,6.07916e-05
15,490.293,1.44688,2.12825,1.53068,1.85328,0,0.37237,0.53826,0.45969,0.28153,0.3745,0.54748,0.47063,0.27949,1.37227,1.9203,1.56291,1.77949,0,5.56742e-05,5.56742e-05,5.56742e-05
16,522.636,1.38842,2.02404,1.36586,1.77085,0,0.40968,0.53516,0.47755,0.29371,0.42311,0.53508,0.49014,0.29325,1.37099,1.91128,1.45342,1.77625,0,5.05e-05,5.05e-05,5.05e-05
17,555.203,1.4534,2.11878,1.45774,1.83847,0,0.3954,0.54902,0.47562,0.29366,0.41019,0.54423,0.48879,0.29274,1.35867,1.90776,1.49754,1.76675,0,4.53258e-05,4.53258e-05,4.53258e-05
18,587.502,1.44796,2.12758,1.47945,1.86584,0,0.40236,0.55142,0.47905,0.29522,0.41033,0.56148,0.49163,0.29479,1.36503,1.90752,1.467,1.76995,0,4.02084e-05,4.02084e-05,4.02084e-05
19,620.358,1.40312,2.07296,1.47918,1.80691,0,0.37352,0.56837,0.46833,0.28664,0.39255,0.56353,0.48168,0.28713,1.37403,1.90442,1.55631,1.77832,0,3.52037e-05,3.52037e-05,3.52037e-05
20,652.724,1.40058,2.06066,1.43596,1.80087,0,0.3615,0.57502,0.46561,0.2865,0.38539,0.56413,0.48019,0.2861,1.36091,1.91011,1.56909,1.77089,0,3.03665e-05,3.03665e-05,3.03665e-05
21,685.64,1.34372,1.93579,1.32109,1.7785,0,0.37313,0.57331,0.46427,0.28494,0.39876,0.54605,0.47939,0.2834,1.35813,1.9177,1.5399,1.77484,0,2.575e-05,2.575e-05,2.575e-05
22,717.961,1.3718,1.94727,1.33328,1.7839,0,0.39058,0.53259,0.47318,0.2899,0.41515,0.5372,0.48616,0.28867,1.36279,1.92386,1.49784,1.77932,0,2.14046e-05,2.14046e-05,2.14046e-05
23,750.195,1.32722,1.88673,1.30394,1.74946,0,0.38545,0.52843,0.46977,0.28937,0.39558,0.53849,0.48263,0.28701,1.36045,1.91529,1.54204,1.77821,0,1.7378e-05,1.7378e-05,1.7378e-05
24,782.728,1.36074,1.87369,1.31401,1.76793,0,0.37308,0.57043,0.47023,0.28824,0.38574,0.56943,0.48013,0.28673,1.35835,1.91392,1.61595,1.77561,0,1.37143e-05,1.37143e-05,1.37143e-05
25,814.924,1.36855,1.91913,1.31993,1.78932,0,0.40721,0.52797,0.47544,0.29015,0.41281,0.53508,0.48511,0.28892,1.36211,1.91615,1.54319,1.7797,0,1.04537e-05,1.04537e-05,1.04537e-05
26,847.235,1.37361,1.89955,1.32093,1.79835,0,0.38225,0.55922,0.47145,0.28709,0.39205,0.56043,0.4808,0.28532,1.36664,1.9172,1.56902,1.78418,0,7.63174e-06,7.63174e-06,7.63174e-06
27,879.494,1.34316,1.91267,1.29463,1.76332,0,0.38849,0.54742,0.47154,0.28806,0.39768,0.55453,0.4824,0.28741,1.36398,1.91162,1.53787,1.77992,0,5.2795e-06,5.2795e-06,5.2795e-06
28,911.935,1.36926,1.95503,1.29778,1.78373,0,0.40351,0.55012,0.4744,0.28839,0.41284,0.54273,0.48373,0.28746,1.36432,1.91454,1.50377,1.78037,0,3.4227e-06,3.4227e-06,3.4227e-06
29,944.157,1.3949,1.9377,1.35175,1.78798,0,0.39902,0.53486,0.47137,0.28666,0.40735,0.54363,0.48118,0.28552,1.36677,1.9175,1.53585,1.78231,0,2.08169e-06,2.08169e-06,2.08169e-06
30,976.407,1.35917,1.93305,1.30813,1.76181,0,0.38151,0.55332,0.46788,0.28484,0.38806,0.55525,0.47677,0.28321,1.36305,1.92319,1.57902,1.78073,0,1.27117e-06,1.27117e-06,1.27117e-06
