epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,1365.62,1.59229,2.07285,1.36193,1.31827,0,0.54388,0.61502,0.57304,0.36179,0.55113,0.62007,0.58231,0.38946,1.53058,1.91755,1.17596,1.22604,0,0.000922942,0.000922942,0.000922942
29,1414.27,1.58418,2.0889,1.3407,1.29643,0,0.60533,0.55873,0.57263,0.36663,0.60117,0.56195,0.57752,0.38418,1.51503,1.96159,1.18289,1.22795,0,0.000917296,0.000917296,0.000917296
30,1462.53,1.57556,2.10498,1.38048,1.3016,0,0.56251,0.58981,0.57837,0.36949,0.56805,0.59633,0.58839,0.38333,1.54361,1.97851,1.1729,1.2433,0,0.000911469,0.000911469,0.000911469
31,1511,1.5831,2.07498,1.37345,1.31719,0,0.53344,0.56949,0.56664,0.35391,0.53305,0.5766,0.57641,0.3899,1.56124,1.94314,1.19565,1.24238,0,0.000905463,0.000905463,0.000905463
32,1559.48,1.59262,2.09809,1.37891,1.31591,0,0.52427,0.47379,0.48137,0.29439,0.52673,0.47609,0.4804,0.29254,1.62473,2.3998,1.46254,1.29227,0,0.000899282,0.000899282,0.000899282
33,1607.76,1.61133,2.09059,1.36694,1.3193,0,0.55232,0.57621,0.56801,0.36543,0.55783,0.58206,0.57371,0.39546,1.55541,1.96952,1.19954,1.23471,0,0.000892928,0.000892928,0.000892928
34,1656.33,1.59466,2.08387,1.36575,1.30205,0,0.53302,0.57776,0.57722,0.37289,0.54722,0.58304,0.58607,0.38993,1.55416,1.98175,1.20006,1.2345,0,0.000886404,0.000886404,0.000886404
35,1704.83,1.58635,2.06296,1.36279,1.30434,0,0.56274,0.60897,0.60001,0.37386,0.572,0.62008,0.61209,0.41958,1.56161,1.91729,1.13761,1.22866,0,0.000879713,0.000879713,0.000879713
36,1753.49,1.56201,2.02288,1.33743,1.28373,0,0.52988,0.58759,0.60586,0.38377,0.53498,0.59402,0.61436,0.41893,1.49994,1.92597,1.17798,1.19389,0,0.000872857,0.000872857,0.000872857
37,1802.18,1.57728,2.05285,1.33452,1.28844,0,0.58316,0.59119,0.59158,0.37916,0.57384,0.60529,0.60036,0.41605,1.51604,1.90454,1.18804,1.22225,0,0.000865839,0.000865839,0.000865839
38,1850.52,1.56164,2.04221,1.34528,1.28332,0,0.60685,0.60274,0.62162,0.39388,0.60268,0.61937,0.63431,0.44468,1.51055,1.83103,1.12592,1.19626,0,0.000858664,0.000858664,0.000858664
39,1899.16,1.57277,2.0485,1.33753,1.29477,0,0.55896,0.62806,0.62389,0.40971,0.56862,0.62614,0.6334,0.42743,1.48005,1.91708,1.11527,1.19927,0,0.000851333,0.000851333,0.000851333
40,1947.56,1.56192,2.03086,1.31353,1.27,0,0.56361,0.58835,0.59106,0.37473,0.56706,0.5926,0.6005,0.40934,1.48655,1.9125,1.15444,1.18715,0,0.000843851,0.000843851,0.000843851
41,1995.93,1.57252,2.01099,1.32208,1.26324,0,0.59647,0.64745,0.63689,0.4135,0.60106,0.65218,0.64403,0.45326,1.46566,1.83098,1.0891,1.18115,0,0.00083622,0.00083622,0.00083622
42,2044.76,1.58125,2.07091,1.32288,1.28442,0,0.53432,0.62378,0.60659,0.38852,0.53725,0.63213,0.61116,0.41818,1.48056,1.90267,1.15315,1.19057,0,0.000828443,0.000828443,0.000828443
43,2092.98,1.55162,2.00816,1.30943,1.2717,0,0.62793,0.61331,0.63128,0.41128,0.64073,0.61903,0.63915,0.43909,1.43394,1.84099,1.1097,1.16808,0,0.000820525,0.000820525,0.000820525
44,2141.26,1.53397,2.00967,1.30952,1.28388,0,0.62662,0.62809,0.64137,0.42307,0.63343,0.63406,0.64769,0.4515,1.44526,1.83247,1.08224,1.17085,0,0.000812468,0.000812468,0.000812468
45,2189.96,1.55968,2.03567,1.31179,1.27477,0,0.53843,0.56637,0.5404,0.34577,0.53962,0.56787,0.54273,0.35519,1.52672,2.1859,1.2749,1.20907,0,0.000804277,0.000804277,0.000804277
46,2238.23,1.56382,2.00631,1.30161,1.27491,0,0.58892,0.61008,0.6139,0.39368,0.59451,0.61427,0.62483,0.4383,1.44079,1.80745,1.09595,1.16791,0,0.000795954,0.000795954,0.000795954
47,2286.51,1.53779,1.98745,1.28297,1.2685,0,0.60827,0.64905,0.64461,0.41898,0.61136,0.65732,0.65288,0.4541,1.46588,1.86286,1.05659,1.17108,0,0.000787503,0.000787503,0.000787503
48,2334.47,1.54283,2.01483,1.28097,1.25495,0,0.61102,0.62674,0.64701,0.42451,0.61332,0.62815,0.65127,0.44356,1.42212,1.84769,1.06096,1.15599,0,0.000778929,0.000778929,0.000778929
49,2382.83,1.54537,1.99132,1.27536,1.26319,0,0.61924,0.64947,0.65044,0.42888,0.62191,0.65177,0.65494,0.45178,1.45243,1.90006,1.10555,1.168,0,0.000770234,0.000770234,0.000770234
50,2431.45,1.53565,1.9702,1.28417,1.24873,0,0.6297,0.61664,0.65306,0.43912,0.63532,0.61925,0.65782,0.46541,1.4139,1.78644,1.05212,1.14851,0,0.000761423,0.000761423,0.000761423
51,2480.14,1.51782,1.98699,1.2664,1.25715,0,0.62819,0.63951,0.64596,0.42168,0.63582,0.64697,0.65541,0.45671,1.42282,1.80048,1.07017,1.15622,0,0.0007525,0.0007525,0.0007525
52,2528.35,1.49308,1.93043,1.24451,1.24996,0,0.57752,0.64413,0.63744,0.42889,0.58519,0.65148,0.6473,0.44911,1.4179,1.79196,1.05015,1.15422,0,0.000743468,0.000743468,0.000743468
53,2576.62,1.52989,1.96967,1.26899,1.25856,0,0.62268,0.67996,0.65559,0.43769,0.62322,0.67967,0.66112,0.46769,1.42094,1.7958,1.04319,1.1493,0,0.000734332,0.000734332,0.000734332
54,2625.17,1.53223,1.99888,1.28595,1.2399,0,0.62667,0.64167,0.66609,0.44197,0.6268,0.66211,0.67236,0.47704,1.41386,1.79373,1.04272,1.14412,0,0.000725094,0.000725094,0.000725094
55,2673.89,1.50098,1.93189,1.23888,1.24321,0,0.60522,0.65915,0.65919,0.44317,0.6074,0.6619,0.66467,0.47287,1.41122,1.78699,1.04144,1.14689,0,0.000715761,0.000715761,0.000715761
56,2722.18,1.51572,1.97568,1.25101,1.24261,0,0.65632,0.6506,0.65169,0.43015,0.66249,0.65515,0.65808,0.4614,1.38836,1.80312,1.03149,1.14452,0,0.000706335,0.000706335,0.000706335
57,2770.4,1.50333,1.96269,1.27513,1.24945,0,0.618,0.67314,0.65041,0.43694,0.62336,0.67842,0.65726,0.46533,1.37752,1.76024,1.04842,1.13313,0,0.00069682,0.00069682,0.00069682
58,2818.64,1.49035,1.91833,1.21931,1.23682,0,0.63231,0.64452,0.65722,0.43343,0.64144,0.65391,0.66557,0.47121,1.39721,1.77402,1.02557,1.13577,0,0.000687222,0.000687222,0.000687222
59,2866.9,1.49341,1.93751,1.23101,1.22129,0,0.64109,0.66758,0.65744,0.44336,0.64055,0.66573,0.65985,0.46833,1.37182,1.7741,1.02266,1.12783,0,0.000677543,0.000677543,0.000677543
60,2915.14,1.49343,1.9336,1.23551,1.2376,0,0.65502,0.64412,0.66297,0.44468,0.65653,0.64952,0.669,0.47829,1.39349,1.75551,1.02246,1.13021,0,0.000667789,0.000667789,0.000667789
61,2963.7,1.48055,1.90827,1.22817,1.22657,0,0.60846,0.65491,0.6584,0.44051,0.61419,0.65882,0.66541,0.47396,1.402,1.76707,1.01885,1.13906,0,0.000657963,0.000657963,0.000657963
62,3011.98,1.49377,1.92902,1.23311,1.22262,0,0.63164,0.67995,0.67578,0.45491,0.6331,0.68179,0.67937,0.47431,1.37776,1.75462,1.00395,1.12943,0,0.000648071,0.000648071,0.000648071
63,3060.5,1.47046,1.90493,1.21292,1.21922,0,0.62135,0.66264,0.67256,0.45629,0.62139,0.66149,0.674,0.47368,1.37562,1.77004,1.01077,1.13212,0,0.000638115,0.000638115,0.000638115
64,3109.03,1.4887,1.92506,1.22212,1.23132,0,0.63623,0.66302,0.67665,0.45857,0.63708,0.66405,0.68027,0.48326,1.36653,1.74851,0.99987,1.12398,0,0.000628101,0.000628101,0.000628101
65,3157.51,1.47761,1.89976,1.22528,1.22341,0,0.65127,0.66571,0.6778,0.45799,0.65541,0.67053,0.68354,0.48798,1.37232,1.72383,0.99865,1.12457,0,0.000618034,0.000618034,0.000618034
66,3206.12,1.47329,1.91956,1.20791,1.23041,0,0.62912,0.6763,0.67503,0.46182,0.63596,0.68442,0.68238,0.4891,1.36529,1.72755,0.99304,1.12148,0,0.000607916,0.000607916,0.000607916
67,3254.69,1.47247,1.91215,1.21966,1.22437,0,0.64634,0.68701,0.67977,0.47536,0.64823,0.68919,0.68415,0.48866,1.35932,1.73592,0.99414,1.11695,0,0.000597754,0.000597754,0.000597754
68,3303.24,1.48808,1.90843,1.20621,1.22459,0,0.67068,0.66584,0.68168,0.46949,0.67946,0.66927,0.68692,0.49373,1.35578,1.72488,0.97891,1.11835,0,0.000587551,0.000587551,0.000587551
69,3351.47,1.46955,1.88426,1.19248,1.2249,0,0.6586,0.6762,0.68479,0.47202,0.6609,0.68069,0.68972,0.49528,1.34865,1.73025,0.98128,1.11252,0,0.000577311,0.000577311,0.000577311
70,3399.99,1.48025,1.91195,1.1747,1.2188,0,0.66721,0.66244,0.68716,0.47477,0.66927,0.66485,0.69135,0.49213,1.34637,1.73052,0.97254,1.11111,0,0.00056704,0.00056704,0.00056704
71,3448.23,1.46052,1.90085,1.16668,1.21902,0,0.64968,0.67021,0.68641,0.47076,0.65648,0.67197,0.69078,0.49907,1.36306,1.72549,0.97129,1.11703,0,0.000556742,0.000556742,0.000556742
72,3496.79,1.46878,1.8925,1.19701,1.21326,0,0.64679,0.67846,0.68655,0.4778,0.6543,0.68032,0.69149,0.49881,1.34964,1.72645,0.97134,1.10955,0,0.000546421,0.000546421,0.000546421
73,3545.29,1.45162,1.9109,1.18433,1.21035,0,0.64782,0.68273,0.68959,0.48197,0.65087,0.68422,0.69305,0.49989,1.34081,1.70819,0.96409,1.10649,0,0.000536081,0.000536081,0.000536081
74,3593.83,1.43571,1.85888,1.14802,1.21124,0,0.64084,0.69602,0.69277,0.4798,0.64389,0.69299,0.69605,0.50506,1.35429,1.7183,0.9623,1.11024,0,0.000525728,0.000525728,0.000525728
75,3642.31,1.43123,1.86103,1.1503,1.19631,0,0.64782,0.68821,0.69973,0.48866,0.64933,0.69005,0.70325,0.50612,1.33203,1.72214,0.95832,1.10049,0,0.000515366,0.000515366,0.000515366
76,3690.85,1.4455,1.85018,1.17772,1.21296,0,0.66294,0.68424,0.69639,0.48344,0.6674,0.68446,0.7007,0.50502,1.34109,1.72285,0.95722,1.10546,0,0.000505,0.000505,0.000505
77,3739.09,1.44885,1.84564,1.16165,1.20481,0,0.6591,0.68186,0.69201,0.48627,0.66099,0.68408,0.69581,0.50123,1.33083,1.71888,0.95328,1.10226,0,0.000494634,0.000494634,0.000494634
78,3787.31,1.43517,1.85682,1.16503,1.20042,0,0.65178,0.68476,0.6974,0.49107,0.65316,0.68637,0.70055,0.50782,1.33012,1.70331,0.94589,1.10076,0,0.000484272,0.000484272,0.000484272
