epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
17,1237.95,1.63539,2.31372,1.55649,1.60262,0,0.40099,0.37114,0.37372,0.20353,0.47653,0.36403,0.38291,0.2095,1.58801,2.37195,1.81111,1.81476,0,0.000938772,0.000938772,0.000938772
18,1310.34,1.64908,2.31037,1.55097,1.60248,0,0.81302,0.25458,0.29541,0.14987,0.80588,0.25291,0.29339,0.1337,1.74912,2.98126,2.11573,1.9441,0,0.000931067,0.000931067,0.000931067
19,1382.56,1.63981,2.31874,1.51722,1.59926,0,0.82699,0.31614,0.39828,0.22302,0.82675,0.3178,0.40297,0.23253,1.53786,2.16365,1.68431,1.73079,0,0.000922942,0.000922942,0.000922942
20,1454.96,1.61188,2.25827,1.49288,1.57776,0,0.37008,0.43299,0.39387,0.21967,0.37216,0.44233,0.401,0.22302,1.53221,2.24452,1.67201,1.72574,0,0.000914405,0.000914405,0.000914405
21,1527.14,1.62184,2.28002,1.51597,1.58306,0,0.42013,0.45436,0.43022,0.24415,0.42546,0.46411,0.43496,0.25472,1.47082,2.08582,1.54241,1.6845,0,0.000905463,0.000905463,0.000905463
22,1599.94,1.60992,2.28364,1.50549,1.57261,0,0.34678,0.47545,0.41884,0.23682,0.34731,0.484,0.42401,0.23956,1.51597,2.22477,1.63659,1.71707,0,0.000896127,0.000896127,0.000896127
23,1672.06,1.60387,2.23127,1.46785,1.58051,0,0.57213,0.33543,0.40653,0.22415,0.59124,0.34455,0.41596,0.23078,1.55896,2.23414,1.69485,1.74877,0,0.000886404,0.000886404,0.000886404
24,1744.13,1.61695,2.2681,1.48488,1.58265,0,0.37549,0.51496,0.43417,0.23905,0.38411,0.52967,0.44244,0.26465,1.55084,1.94138,1.48803,1.73146,0,0.000876305,0.000876305,0.000876305
25,1816.89,1.59855,2.22519,1.44371,1.5744,0,0.32839,0.52379,0.42765,0.23865,0.33408,0.53173,0.43703,0.25122,1.48196,2.00481,1.59357,1.71698,0,0.000865839,0.000865839,0.000865839
26,1889.03,1.60356,2.24929,1.47167,1.58929,0,0.38688,0.53266,0.44624,0.24577,0.39281,0.53856,0.45664,0.26976,1.51955,1.94564,1.46852,1.73526,0,0.000855018,0.000855018,0.000855018
27,1961.65,1.60473,2.24519,1.46804,1.57545,0,0.39872,0.4508,0.41335,0.21608,0.39762,0.45708,0.42119,0.24169,1.47355,1.92858,1.50689,1.68366,0,0.000843851,0.000843851,0.000843851
28,2033.8,1.59611,2.23743,1.43147,1.56333,0,0.42712,0.44094,0.44084,0.2565,0.40815,0.46698,0.44952,0.25901,1.43322,2.01499,1.51522,1.65002,0,0.000832349,0.000832349,0.000832349
29,2105.96,1.57676,2.22687,1.44451,1.56501,0,0.39318,0.4999,0.44456,0.25672,0.3965,0.50579,0.4536,0.26133,1.47107,2.05275,1.52145,1.71718,0,0.000820525,0.000820525,0.000820525
30,2178.52,1.57257,2.22405,1.43519,1.55954,0,0.82068,0.32696,0.41367,0.23762,0.82605,0.33195,0.42103,0.24647,1.46452,2.06478,1.70529,1.67915,0,0.000808389,0.000808389,0.000808389
31,2250.72,1.57305,2.19824,1.41257,1.5456,0,0.41036,0.47068,0.46087,0.26713,0.44628,0.46683,0.46828,0.27445,1.43861,1.99916,1.47182,1.66121,0,0.000795954,0.000795954,0.000795954
32,2323.13,1.56606,2.18096,1.41492,1.54835,0,0.35624,0.51116,0.45537,0.27089,0.35503,0.52924,0.46617,0.28049,1.4233,1.92968,1.43884,1.64136,0,0.000783231,0.000783231,0.000783231
33,2395.67,1.5792,2.21386,1.42038,1.55952,0,0.4032,0.48355,0.45424,0.26841,0.39186,0.50723,0.4619,0.27279,1.43333,2.00476,1.49905,1.65452,0,0.000770234,0.000770234,0.000770234
34,2467.76,1.54819,2.15523,1.36375,1.5225,0,0.3384,0.54203,0.45139,0.26231,0.34052,0.54702,0.45512,0.26698,1.45396,2.00419,1.52478,1.66972,0,0.000756976,0.000756976,0.000756976
35,2540.12,1.56775,2.17785,1.41384,1.55435,0,0.36451,0.49482,0.4571,0.27804,0.37004,0.5048,0.47151,0.2841,1.41216,1.90223,1.37866,1.65155,0,0.000743468,0.000743468,0.000743468
36,2612.57,1.56492,2.17605,1.40203,1.54559,0,0.41108,0.51587,0.44812,0.2554,0.41124,0.52464,0.45817,0.27082,1.46305,1.93244,1.40912,1.68314,0,0.000729725,0.000729725,0.000729725
37,2684.68,1.55824,2.19583,1.39751,1.54466,0,0.41089,0.5404,0.46008,0.26948,0.40638,0.56762,0.47159,0.28188,1.43365,1.91862,1.3619,1.64888,0,0.000715761,0.000715761,0.000715761
38,2756.96,1.53371,2.1404,1.37231,1.5217,0,0.43836,0.49045,0.47667,0.28115,0.45266,0.51156,0.48777,0.298,1.4117,1.89194,1.42401,1.6478,0,0.000701588,0.000701588,0.000701588
39,2829.44,1.53337,2.14014,1.3549,1.51843,0,0.48445,0.42993,0.46216,0.27326,0.42581,0.49562,0.47583,0.28787,1.44098,1.87447,1.41202,1.65512,0,0.000687222,0.000687222,0.000687222
40,2901.55,1.53371,2.13016,1.36079,1.52423,0,0.42017,0.48187,0.46065,0.27639,0.41604,0.48687,0.46992,0.27999,1.4085,1.95984,1.51277,1.64297,0,0.000672675,0.000672675,0.000672675
41,2973.72,1.53535,2.13753,1.3552,1.5256,0,0.34013,0.50177,0.44777,0.26969,0.34099,0.50344,0.45018,0.27603,1.36611,1.86336,1.41838,1.6127,0,0.000657963,0.000657963,0.000657963
42,3045.83,1.53501,2.12333,1.34568,1.52641,0,0.38186,0.51955,0.40397,0.23675,0.37955,0.52595,0.41054,0.23512,1.44238,2.04609,1.59529,1.68446,0,0.000643101,0.000643101,0.000643101
43,3117.95,1.5104,2.10845,1.3325,1.51459,0,0.37047,0.52781,0.45881,0.28358,0.37896,0.53787,0.47135,0.28978,1.37993,1.89575,1.39442,1.61739,0,0.000628101,0.000628101,0.000628101
44,3190.31,1.52214,2.13557,1.35063,1.51979,0,0.41698,0.48155,0.44743,0.26695,0.42618,0.49355,0.45855,0.27341,1.38846,1.91834,1.39695,1.62763,0,0.000612981,0.000612981,0.000612981
45,3262.43,1.51783,2.11707,1.33975,1.51098,0,0.36812,0.53129,0.43508,0.25989,0.37378,0.53923,0.44449,0.2707,1.38586,1.8183,1.48139,1.62155,0,0.000597754,0.000597754,0.000597754
46,3334.63,1.53529,2.13808,1.33851,1.52054,0,0.42797,0.55718,0.46096,0.26736,0.4376,0.56974,0.47348,0.28141,1.46731,1.88752,1.38554,1.68379,0,0.000582435,0.000582435,0.000582435
47,3406.9,1.50961,2.11863,1.34724,1.50532,0,0.4634,0.53554,0.48022,0.28924,0.46271,0.53438,0.48529,0.28883,1.36215,1.87553,1.36063,1.60551,0,0.00056704,0.00056704,0.00056704
48,3479.18,1.50804,2.10724,1.32085,1.5064,0,0.43017,0.52223,0.47541,0.28826,0.45537,0.52563,0.48213,0.29795,1.36863,1.79314,1.32818,1.59199,0,0.000551584,0.000551584,0.000551584
49,3551.9,1.51169,2.11717,1.31908,1.5198,0,0.40466,0.55476,0.48788,0.29231,0.41241,0.56345,0.49668,0.30637,1.41434,1.8271,1.3784,1.6456,0,0.000536081,0.000536081,0.000536081
50,3624.36,1.5028,2.08793,1.31062,1.49705,0,0.44697,0.47197,0.47248,0.28925,0.41891,0.49649,0.47823,0.29647,1.34535,1.84215,1.376,1.58709,0,0.000520548,0.000520548,0.000520548
51,3696.78,1.4907,2.08502,1.29408,1.49528,0,0.49242,0.48803,0.47683,0.28899,0.50536,0.49643,0.49177,0.30279,1.3671,1.79384,1.30682,1.59882,0,0.000505,0.000505,0.000505
52,3768.91,1.49693,2.08151,1.29734,1.50093,0,0.43908,0.53914,0.49273,0.29715,0.43812,0.54023,0.49667,0.30897,1.35401,1.84194,1.28441,1.59368,0,0.000489452,0.000489452,0.000489452
53,3841.32,1.50069,2.09794,1.32007,1.5085,0,0.42711,0.52128,0.49083,0.30313,0.43108,0.52711,0.502,0.30792,1.32594,1.84781,1.34902,1.57671,0,0.000473919,0.000473919,0.000473919
54,3914.08,1.48993,2.08105,1.28649,1.49451,0,0.43672,0.52403,0.46808,0.28262,0.4384,0.53042,0.47765,0.29462,1.35264,1.81314,1.35992,1.59425,0,0.000458416,0.000458416,0.000458416
55,3986.55,1.49807,2.0498,1.27207,1.49713,0,0.44162,0.53799,0.49525,0.3031,0.4462,0.53765,0.50627,0.3094,1.35735,1.8615,1.31757,1.61928,0,0.00044296,0.00044296,0.00044296
56,4059.15,1.4849,2.08048,1.27478,1.48638,0,0.40457,0.51497,0.47189,0.28103,0.40985,0.52329,0.48055,0.29447,1.39424,1.83171,1.34713,1.62017,0,0.000427565,0.000427565,0.000427565
57,4131.37,1.48628,2.06831,1.26613,1.49663,0,0.41604,0.55089,0.48457,0.28649,0.42539,0.55671,0.49612,0.30409,1.40645,1.80707,1.30353,1.61803,0,0.000412246,0.000412246,0.000412246
58,4203.54,1.47328,2.05395,1.26628,1.49038,0,0.41986,0.52773,0.47717,0.28465,0.42653,0.54202,0.48867,0.29936,1.36571,1.81335,1.33505,1.60608,0,0.000397019,0.000397019,0.000397019
59,4275.64,1.47059,2.05641,1.24771,1.48202,0,0.39664,0.5359,0.47281,0.29134,0.39891,0.54634,0.48945,0.29967,1.34191,1.80036,1.28466,1.57679,0,0.000381899,0.000381899,0.000381899
60,4347.82,1.46969,2.05885,1.25567,1.48379,0,0.43866,0.5559,0.48274,0.2966,0.44321,0.57026,0.50156,0.30264,1.34525,1.81133,1.27459,1.58275,0,0.000366899,0.000366899,0.000366899
61,4419.94,1.46667,2.05069,1.23821,1.46776,0,0.45813,0.50387,0.48742,0.29984,0.4622,0.50969,0.49886,0.30891,1.33535,1.80294,1.28705,1.57389,0,0.000352037,0.000352037,0.000352037
62,4492.08,1.46226,2.04339,1.24141,1.4719,0,0.45716,0.50481,0.49019,0.2997,0.46238,0.51576,0.50414,0.31119,1.3528,1.79964,1.29339,1.58016,0,0.000337325,0.000337325,0.000337325
63,4564.43,1.45148,2.00945,1.20884,1.44752,0,0.4293,0.5263,0.49013,0.29474,0.43463,0.53102,0.50514,0.3095,1.35902,1.7788,1.28465,1.58601,0,0.000322778,0.000322778,0.000322778
64,4636.5,1.46471,2.02828,1.23371,1.46907,0,0.38388,0.54248,0.4749,0.28181,0.38564,0.54981,0.48396,0.29991,1.3376,1.78898,1.34048,1.57545,0,0.000308412,0.000308412,0.000308412
65,4708.85,1.4457,2.03184,1.24713,1.45853,0,0.41984,0.54861,0.49367,0.30155,0.42475,0.55067,0.50461,0.31339,1.32474,1.76771,1.27348,1.5723,0,0.000294239,0.000294239,0.000294239
66,4781.34,1.44878,2.01146,1.2155,1.46227,0,0.45012,0.54961,0.48809,0.29513,0.4582,0.55884,0.50286,0.31286,1.35875,1.74485,1.27614,1.59846,0,0.000280275,0.000280275,0.000280275
67,4853.43,1.44787,1.99913,1.19667,1.45831,0,0.45399,0.52819,0.48868,0.29516,0.44613,0.55255,0.49767,0.30851,1.35186,1.79425,1.27147,1.58713,0,0.000266532,0.000266532,0.000266532
68,4925.65,1.45169,2.02361,1.20679,1.45992,0,0.43805,0.56905,0.50084,0.31138,0.44325,0.58077,0.50977,0.32109,1.31709,1.75708,1.23023,1.5655,0,0.000253024,0.000253024,0.000253024
69,4998.01,1.43702,1.99891,1.19856,1.44874,0,0.43723,0.53992,0.48032,0.2999,0.44213,0.54891,0.4932,0.30817,1.32205,1.79875,1.27831,1.57254,0,0.000239766,0.000239766,0.000239766
70,5070.31,1.43339,1.97894,1.19912,1.44913,0,0.458,0.53841,0.48853,0.29664,0.46972,0.54386,0.49616,0.31158,1.33272,1.75545,1.26215,1.56922,0,0.000226769,0.000226769,0.000226769
71,5142.42,1.42361,1.96954,1.18935,1.44322,0,0.42306,0.56246,0.50131,0.31366,0.42902,0.57676,0.51229,0.31928,1.2886,1.81403,1.26215,1.54273,0,0.000214046,0.000214046,0.000214046
72,5214.88,1.43044,1.98363,1.1671,1.44646,0,0.42725,0.57442,0.50333,0.3084,0.43149,0.57986,0.51117,0.32041,1.33658,1.77366,1.23082,1.57305,0,0.000201611,0.000201611,0.000201611
73,5286.94,1.42831,2.00559,1.1792,1.44799,0,0.44838,0.55142,0.49147,0.30192,0.45571,0.55982,0.50447,0.31491,1.35021,1.76811,1.2461,1.58243,0,0.000189475,0.000189475,0.000189475
74,5359.29,1.42345,1.97488,1.19366,1.44025,0,0.46657,0.54643,0.49367,0.30231,0.48194,0.54689,0.50518,0.31494,1.32995,1.7755,1.23455,1.57528,0,0.000177651,0.000177651,0.000177651
75,5431.41,1.42768,2.00931,1.19262,1.44408,0,0.50598,0.50179,0.50277,0.31119,0.50825,0.50429,0.5137,0.31973,1.30582,1.7565,1.21522,1.55652,0,0.000166149,0.000166149,0.000166149
76,5503.58,1.42061,1.98606,1.15678,1.42817,0,0.47322,0.52487,0.50874,0.31221,0.47903,0.53449,0.5173,0.32296,1.31645,1.76575,1.24939,1.56007,0,0.000154982,0.000154982,0.000154982
77,5575.99,1.3985,1.96024,1.14878,1.42548,0,0.44424,0.55119,0.50033,0.30933,0.447,0.5558,0.51165,0.31916,1.3103,1.75042,1.23524,1.55546,0,0.000144161,0.000144161,0.000144161
78,5648.23,1.41598,1.99701,1.18889,1.43773,0,0.48009,0.52277,0.49551,0.3036,0.48765,0.53311,0.51013,0.31387,1.29891,1.74849,1.25579,1.54627,0,0.000133695,0.000133695,0.000133695
79,5720.38,1.41171,1.98773,1.158,1.43484,0,0.47696,0.5283,0.50597,0.31498,0.47722,0.54665,0.51967,0.32713,1.31063,1.74677,1.22942,1.55071,0,0.000123596,0.000123596,0.000123596
80,5792.74,1.39158,1.96625,1.1441,1.42859,0,0.46987,0.5338,0.5091,0.31622,0.46914,0.55316,0.51959,0.32577,1.29991,1.75365,1.22755,1.55695,0,0.000113873,0.000113873,0.000113873
81,5864.9,1.3972,1.95477,1.14646,1.42507,0,0.48236,0.52918,0.50657,0.31403,0.46942,0.55778,0.51869,0.32445,1.31144,1.76045,1.21873,1.5652,0,0.000104537,0.000104537,0.000104537
82,5937.07,1.39568,1.96083,1.13833,1.41642,0,0.46945,0.52342,0.50271,0.30657,0.45616,0.53796,0.51519,0.32095,1.31788,1.73943,1.24489,1.56972,0,9.55951e-05,9.55951e-05,9.55951e-05
83,6009.21,1.39725,1.95057,1.13864,1.41643,0,0.42214,0.57858,0.50514,0.31381,0.42129,0.59204,0.51108,0.32403,1.29864,1.75526,1.24194,1.55731,0,8.70577e-05,8.70577e-05,8.70577e-05
84,6081.42,1.38318,1.9439,1.14638,1.41592,0,0.45109,0.58484,0.51545,0.31616,0.45684,0.58932,0.5247,0.32945,1.32476,1.75895,1.19689,1.57871,0,7.89327e-05,7.89327e-05,7.89327e-05
85,6153.78,1.38656,1.96465,1.13644,1.41836,0,0.49444,0.52623,0.50855,0.31339,0.49858,0.53122,0.51931,0.32726,1.31657,1.74398,1.2237,1.55856,0,7.12282e-05,7.12282e-05,7.12282e-05
86,6225.95,1.38119,1.93335,1.11331,1.40553,0,0.50278,0.52819,0.50919,0.31521,0.50656,0.53493,0.51523,0.32536,1.29982,1.75542,1.22463,1.55304,0,6.39518e-05,6.39518e-05,6.39518e-05
87,6298.17,1.39393,1.95791,1.12696,1.4178,0,0.51312,0.52688,0.51001,0.31785,0.50577,0.54373,0.51496,0.32852,1.29811,1.7439,1.22827,1.55725,0,5.71106e-05,5.71106e-05,5.71106e-05
88,6370.67,1.40025,1.96862,1.14124,1.41404,0,0.48833,0.53962,0.50364,0.31181,0.48813,0.54412,0.51404,0.32405,1.31888,1.74443,1.22506,1.56545,0,5.07115e-05,5.07115e-05,5.07115e-05
89,6442.91,1.38498,1.94616,1.12831,1.41104,0,0.47159,0.54287,0.50343,0.31291,0.47018,0.54832,0.51188,0.32332,1.30287,1.7459,1.22916,1.55798,0,4.47606e-05,4.47606e-05,4.47606e-05
90,6515.12,1.3897,1.93825,1.20421,1.41263,0,0.47979,0.53069,0.50383,0.31549,0.47795,0.55127,0.51652,0.32441,1.29734,1.74427,1.23369,1.55057,0,3.9264e-05,3.9264e-05,3.9264e-05
91,6587.66,1.31001,1.77648,0.99508,1.36218,0,0.50211,0.54795,0.51003,0.31746,0.50623,0.55359,0.51907,0.32617,1.30115,1.75455,1.22212,1.55572,0,3.4227e-05,3.4227e-05,3.4227e-05
92,6659.55,1.30859,1.77456,0.98998,1.36051,0,0.47935,0.549,0.50563,0.31408,0.48412,0.56571,0.51511,0.32428,1.307,1.74155,1.23278,1.55884,0,2.96546e-05,2.96546e-05,2.96546e-05
93,6731.39,1.31355,1.76782,0.99261,1.37278,0,0.50424,0.5097,0.50536,0.31695,0.48229,0.54461,0.51611,0.32595,1.29891,1.73541,1.23602,1.55978,0,2.55513e-05,2.55513e-05,2.55513e-05
94,6803.48,1.31129,1.77093,0.98739,1.36286,0,0.50016,0.53387,0.51093,0.31865,0.50468,0.53849,0.51956,0.3276,1.29341,1.74692,1.22477,1.55111,0,2.19212e-05,2.19212e-05,2.19212e-05
95,6875.37,1.3051,1.76526,0.98313,1.36241,0,0.50459,0.52661,0.5063,0.31727,0.49642,0.53879,0.51883,0.32656,1.29531,1.74393,1.23405,1.55532,0,1.87678e-05,1.87678e-05,1.87678e-05
96,6947.09,1.3036,1.77339,0.98504,1.36235,0,0.49429,0.55283,0.5032,0.31296,0.50251,0.56477,0.51601,0.32436,1.2986,1.74065,1.23394,1.55486,0,1.60943e-05,1.60943e-05,1.60943e-05
97,7018.96,1.3063,1.77364,0.9847,1.36152,0,0.49784,0.52948,0.50877,0.31835,0.49861,0.55354,0.51761,0.32746,1.28167,1.7479,1.23269,1.5428,0,1.39032e-05,1.39032e-05,1.39032e-05
98,7090.82,1.30929,1.7678,0.98688,1.36266,0,0.49504,0.5397,0.50682,0.31486,0.49478,0.55906,0.51677,0.3257,1.29373,1.74284,1.23415,1.55205,0,1.21968e-05,1.21968e-05,1.21968e-05
99,7162.67,1.30318,1.76083,0.98502,1.35721,0,0.48878,0.55362,0.51012,0.31766,0.49508,0.56073,0.51941,0.32692,1.29031,1.74714,1.22907,1.55185,0,1.09768e-05,1.09768e-05,1.09768e-05
100,7234.61,1.30199,1.77148,0.97788,1.35719,0,0.48273,0.54265,0.50529,0.3163,0.49089,0.55495,0.51983,0.32612,1.29508,1.74213,1.23171,1.555,0,1.02443e-05,1.02443e-05,1.02443e-05
