epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
12,376.629,1.38495,2.06795,1.32948,1.69163,0,0.46758,0.61902,0.52224,0.32251,0.48138,0.62025,0.52986,0.32682,1.31165,1.81099,1.26224,1.73548,0,7.06335e-05,7.06335e-05,7.06335e-05
13,407.31,1.34093,1.97762,1.27446,1.66047,0,0.48164,0.62642,0.52597,0.32642,0.48539,0.63404,0.53492,0.33068,1.30489,1.81307,1.25292,1.72907,0,6.57963e-05,6.57963e-05,6.57963e-05
14,438.253,1.35316,1.99319,1.28034,1.6495,0,0.48448,0.64109,0.52759,0.32627,0.4927,0.63663,0.53667,0.3317,1.31251,1.80964,1.24859,1.73784,0,6.07916e-05,6.07916e-05,6.07916e-05
15,469.293,1.34099,1.96819,1.2556,1.65731,0,0.48536,0.63318,0.52496,0.32471,0.493,0.63497,0.53262,0.32948,1.31711,1.82512,1.25473,1.74124,0,5.56742e-05,5.56742e-05,5.56742e-05
16,500.111,1.3788,2.04492,1.32819,1.68556,0,0.47225,0.63219,0.52546,0.32273,0.48071,0.63698,0.53303,0.32842,1.32565,1.83272,1.24884,1.74506,0,5.05e-05,5.05e-05,5.05e-05
17,530.958,1.3544,1.98885,1.27872,1.66176,0,0.46979,0.62923,0.52332,0.32245,0.47585,0.63749,0.53251,0.32807,1.32193,1.81921,1.25072,1.74139,0,4.53258e-05,4.53258e-05,4.53258e-05
18,561.703,1.34925,2.01457,1.2901,1.66968,0,0.45633,0.62528,0.52196,0.32202,0.46975,0.63353,0.53165,0.32688,1.31758,1.81627,1.25452,1.7362,0,4.02084e-05,4.02084e-05,4.02084e-05
19,592.473,1.33111,1.95029,1.24169,1.63934,0,0.46906,0.62923,0.5243,0.32347,0.47805,0.62391,0.532,0.32717,1.31241,1.81605,1.2487,1.73512,0,3.52037e-05,3.52037e-05,3.52037e-05
20,623.318,1.34971,2.01195,1.2704,1.65042,0,0.46517,0.62639,0.52567,0.32467,0.47249,0.63663,0.5347,0.3294,1.30986,1.81865,1.25066,1.73361,0,3.03665e-05,3.03665e-05,3.03665e-05
21,654.478,1.28936,1.85067,1.13902,1.60239,0,0.4809,0.61763,0.52373,0.32288,0.48953,0.62614,0.53244,0.32688,1.30516,1.81376,1.25281,1.73095,0,2.575e-05,2.575e-05,2.575e-05
22,685.113,1.29366,1.82581,1.15606,1.61729,0,0.49074,0.62098,0.52295,0.32169,0.50074,0.63035,0.5323,0.32663,1.30728,1.81257,1.25648,1.73684,0,2.14046e-05,2.14046e-05,2.14046e-05
23,715.759,1.28279,1.83551,1.14351,1.60711,0,0.48016,0.62037,0.52089,0.32085,0.48776,0.62933,0.52989,0.32491,1.30766,1.80866,1.26038,1.73765,0,1.7378e-05,1.7378e-05,1.7378e-05
24,746.526,1.28381,1.81314,1.12599,1.60002,0,0.48885,0.62493,0.52363,0.32338,0.49746,0.63035,0.53338,0.3271,1.30678,1.80747,1.25846,1.73681,0,1.37143e-05,1.37143e-05,1.37143e-05
25,777.197,1.27696,1.83977,1.13684,1.59698,0,0.4894,0.62037,0.52266,0.32228,0.50213,0.62356,0.53139,0.32667,1.30572,1.80759,1.25779,1.73657,0,1.04537e-05,1.04537e-05,1.04537e-05
26,807.864,1.29593,1.84273,1.15183,1.60537,0,0.4877,0.62084,0.52128,0.32138,0.50095,0.62553,0.53137,0.32617,1.31021,1.81187,1.25756,1.73959,0,7.63174e-06,7.63174e-06,7.63174e-06
27,838.544,1.28787,1.82079,1.12298,1.60301,0,0.48628,0.62914,0.52117,0.32129,0.49823,0.63541,0.53192,0.32681,1.30682,1.81462,1.2591,1.73562,0,5.2795e-06,5.2795e-06,5.2795e-06
28,869.237,1.29602,1.83136,1.1362,1.60931,0,0.48633,0.62776,0.52182,0.32149,0.49259,0.63099,0.53173,0.32714,1.30749,1.81545,1.25941,1.73643,0,3.4227e-06,3.4227e-06,3.4227e-06
29,899.894,1.27819,1.83319,1.13555,1.60765,0,0.48606,0.62579,0.52215,0.32258,0.49842,0.62901,0.53329,0.32822,1.30771,1.81505,1.25238,1.73642,0,2.08169e-06,2.08169e-06,2.08169e-06
30,930.511,1.28261,1.81322,1.15133,1.60914,0,0.48635,0.6297,0.52022,0.32138,0.49766,0.62158,0.53031,0.32684,1.30687,1.81619,1.25733,1.73515,0,1.27117e-06,1.27117e-06,1.27117e-06
