epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,4036.96,1.61445,2.34544,1.65256,1.89074,0,0.31995,0.41562,0.37563,0.20305,0.31988,0.45117,0.38681,0.21635,1.63615,2.25516,1.79935,1.9996,0,0.000832349,0.000832349,0.000832349
29,4180.86,1.64274,2.37419,1.70305,1.91658,0,0.28117,0.53412,0.37611,0.20723,0.28255,0.53828,0.38739,0.21268,1.5615,2.2311,1.81,1.9791,0,0.000820525,0.000820525,0.000820525
30,4324.51,1.63524,2.37952,1.69602,1.90225,0,0.34061,0.46153,0.41264,0.22782,0.34304,0.46652,0.41602,0.23291,1.53253,2.25686,1.67799,1.94508,0,0.000808389,0.000808389,0.000808389
31,4468.23,1.61821,2.30563,1.66516,1.89688,0,0.79714,0.2876,0.36691,0.198,0.8042,0.29988,0.37601,0.20672,1.60491,2.29588,1.84948,2.0048,0,0.000795954,0.000795954,0.000795954
32,4611.7,1.61096,2.3563,1.66754,1.88462,0,0.37072,0.46821,0.41685,0.23794,0.35833,0.4875,0.42595,0.24341,1.53225,2.16663,1.66516,1.93769,0,0.000783231,0.000783231,0.000783231
33,4755.65,1.60959,2.32197,1.67412,1.85772,0,0.40767,0.40245,0.39151,0.22311,0.4048,0.40411,0.39652,0.22351,1.54653,2.21832,1.77052,1.95475,0,0.000770234,0.000770234,0.000770234
34,4899.37,1.58576,2.3289,1.61573,1.87737,0,0.39292,0.43733,0.42811,0.24233,0.39985,0.44481,0.43673,0.24907,1.5426,2.13103,1.59388,1.9466,0,0.000756976,0.000756976,0.000756976
35,5043.26,1.60865,2.3254,1.63816,1.89998,0,0.85239,0.29451,0.4217,0.24321,0.84706,0.30865,0.43407,0.24699,1.50287,2.16954,1.68766,1.92008,0,0.000743468,0.000743468,0.000743468
36,5187.28,1.60284,2.32434,1.63907,1.88825,0,0.4158,0.45918,0.42729,0.25191,0.42111,0.45891,0.43304,0.25136,1.48404,2.1036,1.60796,1.90621,0,0.000729725,0.000729725,0.000729725
37,5331.13,1.57518,2.29487,1.60941,1.8594,0,0.44511,0.46814,0.44146,0.24422,0.45992,0.47371,0.44895,0.25934,1.6115,2.13819,1.62805,1.98009,0,0.000715761,0.000715761,0.000715761
38,5475.11,1.57693,2.27177,1.57342,1.85715,0,0.43358,0.45519,0.43583,0.25222,0.44122,0.46276,0.44253,0.25779,1.49986,2.13081,1.69029,1.91278,0,0.000701588,0.000701588,0.000701588
39,5619.13,1.59914,2.32147,1.59906,1.88136,0,0.36093,0.51464,0.45079,0.26394,0.37062,0.51494,0.46008,0.26398,1.52122,2.1079,1.56587,1.94346,0,0.000687222,0.000687222,0.000687222
40,5763.18,1.56709,2.24154,1.60472,1.83763,0,0.35661,0.4222,0.39912,0.22125,0.36115,0.43084,0.40147,0.22519,1.51396,2.20029,1.68052,1.92336,0,0.000672675,0.000672675,0.000672675
41,5907.06,1.59361,2.29953,1.58112,1.86866,0,0.32421,0.49617,0.41815,0.23947,0.33943,0.49074,0.4302,0.24634,1.49998,2.13827,1.66121,1.91025,0,0.000657963,0.000657963,0.000657963
42,6050.71,1.57761,2.28672,1.57782,1.86657,0,0.43141,0.50126,0.45252,0.25908,0.43733,0.50059,0.45485,0.25791,1.50691,2.13889,1.57316,1.93169,0,0.000643101,0.000643101,0.000643101
43,6194.49,1.56941,2.26194,1.5811,1.85873,0,0.35316,0.49604,0.43501,0.25566,0.36358,0.49044,0.44412,0.25403,1.46374,2.16793,1.55803,1.87755,0,0.000628101,0.000628101,0.000628101
44,6338.03,1.55989,2.2712,1.51223,1.838,0,0.38215,0.48076,0.4315,0.24724,0.38218,0.48235,0.43983,0.24988,1.50132,2.13745,1.65592,1.91211,0,0.000612981,0.000612981,0.000612981
45,6482.09,1.56778,2.25124,1.5586,1.84168,0,0.36016,0.51533,0.44335,0.26106,0.36421,0.52282,0.44848,0.26408,1.47377,2.0802,1.56096,1.87628,0,0.000597754,0.000597754,0.000597754
46,6625.58,1.55293,2.25125,1.55693,1.84217,0,0.41069,0.45745,0.45298,0.26798,0.41574,0.46493,0.45932,0.26574,1.44748,2.08706,1.48779,1.86838,0,0.000582435,0.000582435,0.000582435
47,6769.62,1.54728,2.23359,1.54748,1.8254,0,0.34004,0.50073,0.42036,0.23298,0.35015,0.5061,0.43125,0.24303,1.49565,2.15121,1.67136,1.89021,0,0.00056704,0.00056704,0.00056704
48,6913.22,1.53112,2.20955,1.48748,1.81247,0,0.37511,0.49262,0.43444,0.2463,0.37404,0.49013,0.44264,0.24511,1.475,2.26507,1.6606,1.90141,0,0.000551584,0.000551584,0.000551584
49,7056.86,1.5612,2.26632,1.5339,1.83573,0,0.39767,0.51639,0.45991,0.27179,0.40704,0.51621,0.46535,0.27495,1.44927,1.99918,1.47899,1.84809,0,0.000536081,0.000536081,0.000536081
50,7200.89,1.5286,2.21192,1.48813,1.79745,0,0.38355,0.50255,0.43344,0.25598,0.38941,0.51527,0.44489,0.25766,1.44551,2.12713,1.53031,1.85341,0,0.000520548,0.000520548,0.000520548
51,7344.29,1.54145,2.23574,1.49069,1.82229,0,0.35823,0.53466,0.46023,0.27102,0.36053,0.54169,0.46797,0.2719,1.4601,2.11159,1.51364,1.87661,0,0.000505,0.000505,0.000505
52,7487.95,1.53435,2.20872,1.46056,1.815,0,0.40122,0.51889,0.46651,0.27842,0.3986,0.52792,0.46952,0.27761,1.46051,2.04515,1.47749,1.89012,0,0.000489452,0.000489452,0.000489452
53,7631.9,1.55878,2.24915,1.52205,1.83564,0,0.41735,0.55445,0.46319,0.26885,0.42158,0.5599,0.46862,0.27606,1.46784,2.0433,1.45339,1.88076,0,0.000473919,0.000473919,0.000473919
54,7775.69,1.52201,2.21392,1.46273,1.80034,0,0.38762,0.51392,0.46224,0.27126,0.40438,0.52842,0.47509,0.27778,1.44645,2.00347,1.45363,1.85132,0,0.000458416,0.000458416,0.000458416
55,7919.29,1.52082,2.22487,1.51789,1.82382,0,0.37462,0.49771,0.427,0.24504,0.4406,0.4762,0.44284,0.25221,1.47778,2.06432,1.56672,1.89234,0,0.00044296,0.00044296,0.00044296
56,8062.84,1.52358,2.19955,1.45345,1.80557,0,0.34069,0.55125,0.43958,0.25539,0.34424,0.55911,0.44697,0.25806,1.4722,2.04606,1.48561,1.89397,0,0.000427565,0.000427565,0.000427565
57,8206.71,1.51247,2.17878,1.43642,1.7993,0,0.39493,0.51547,0.44694,0.26298,0.40044,0.51427,0.45246,0.26303,1.44756,2.05181,1.49927,1.86384,0,0.000412246,0.000412246,0.000412246
58,8350.16,1.5166,2.19429,1.45737,1.79582,0,0.38772,0.54955,0.43158,0.23831,0.40351,0.51701,0.4422,0.24985,1.54966,2.03392,1.55964,1.95114,0,0.000397019,0.000397019,0.000397019
59,8493.66,1.51583,2.19652,1.40467,1.79257,0,0.37552,0.51721,0.45641,0.27065,0.37808,0.52221,0.4634,0.26801,1.41651,2.05715,1.54733,1.83823,0,0.000381899,0.000381899,0.000381899
60,8637.44,1.50278,2.18615,1.43648,1.78623,0,0.39076,0.51919,0.45808,0.27341,0.39415,0.52501,0.46761,0.27437,1.42987,1.97208,1.49298,1.84286,0,0.000366899,0.000366899,0.000366899
