epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
18,311.254,1.30928,1.86569,1.12763,1.45561,0,0.43887,0.58299,0.51054,0.32222,0.44154,0.58463,0.51875,0.32834,1.30254,1.76355,1.20919,1.52547,0,4.02084e-05,4.02084e-05,4.02084e-05
19,328.249,1.3167,1.91271,1.17386,1.47693,0,0.4357,0.61255,0.50964,0.32375,0.4405,0.61929,0.519,0.32909,1.29521,1.75911,1.20611,1.51918,0,3.52037e-05,3.52037e-05,3.52037e-05
20,345.269,1.30231,1.89073,1.13761,1.45586,0,0.4404,0.60198,0.5116,0.32423,0.45002,0.59524,0.52113,0.33188,1.29409,1.75393,1.20508,1.51702,0,3.03665e-05,3.03665e-05,3.03665e-05
21,363.431,1.26009,1.76011,1.0437,1.41835,0,0.45434,0.5894,0.51046,0.32401,0.45965,0.58515,0.5208,0.32951,1.29699,1.75665,1.20369,1.52255,0,2.575e-05,2.575e-05,2.575e-05
22,380.41,1.24813,1.76542,1.05677,1.41267,0,0.46343,0.56534,0.51071,0.32404,0.46956,0.56996,0.51979,0.33089,1.2965,1.75728,1.20346,1.52385,0,2.14046e-05,2.14046e-05,2.14046e-05
23,397.326,1.26306,1.74057,1.03966,1.41992,0,0.45726,0.56618,0.50865,0.32348,0.46166,0.56023,0.51884,0.33016,1.29694,1.75286,1.20439,1.52398,0,1.7378e-05,1.7378e-05,1.7378e-05
24,414.513,1.26047,1.77029,1.05777,1.44103,0,0.45674,0.55936,0.50764,0.32395,0.46698,0.56231,0.51809,0.33027,1.2982,1.75221,1.20794,1.52514,0,1.37143e-05,1.37143e-05,1.37143e-05
25,431.473,1.27455,1.74677,1.06125,1.43202,0,0.45674,0.55604,0.5048,0.32144,0.46175,0.55936,0.51582,0.32768,1.29889,1.75613,1.2105,1.52748,0,1.04537e-05,1.04537e-05,1.04537e-05
26,448.401,1.24738,1.72934,1.05984,1.41294,0,0.4496,0.55853,0.50713,0.32106,0.45764,0.56338,0.51705,0.32728,1.29942,1.75875,1.20927,1.53015,0,7.63174e-06,7.63174e-06,7.63174e-06
27,465.33,1.24187,1.71861,1.06502,1.42603,0,0.45224,0.56065,0.50793,0.32221,0.45954,0.5661,0.51704,0.32776,1.30164,1.76269,1.21037,1.53363,0,5.2795e-06,5.2795e-06,5.2795e-06
28,482.316,1.2575,1.72782,1.05387,1.42645,0,0.44806,0.56243,0.51062,0.32355,0.45625,0.5661,0.51968,0.32971,1.30015,1.76188,1.20584,1.53108,0,3.4227e-06,3.4227e-06,3.4227e-06
29,499.232,1.24269,1.73742,1.03883,1.41553,0,0.44481,0.56867,0.50673,0.32185,0.45424,0.56776,0.51698,0.32695,1.29888,1.76055,1.20518,1.53108,0,2.08169e-06,2.08169e-06,2.08169e-06
30,516.172,1.2454,1.72534,1.04681,1.41702,0,0.44869,0.57374,0.51061,0.32295,0.4547,0.57624,0.51866,0.32898,1.29698,1.75935,1.20408,1.52829,0,1.27117e-06,1.27117e-06,1.27117e-06
