epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
16,4776.14,1.74107,2.37328,1.96666,1.85577,0,0.30297,0.31493,0.25376,0.10606,0.32472,0.32353,0.27201,0.1243,1.85747,2.26244,1.77822,1.85144,0,0.000946048,0.000946048,0.000946048
17,5073.53,1.74479,2.36622,2.04716,1.86012,0,0.5021,0.3416,0.25858,0.11688,0.50427,0.34785,0.26858,0.12995,1.71895,2.22502,1.77098,1.76198,0,0.000938772,0.000938772,0.000938772
18,5371.56,1.73903,2.42057,2.02778,1.85829,0,0.31094,0.39839,0.27645,0.12036,0.32381,0.40006,0.29057,0.14185,1.80965,2.16493,1.64663,1.80693,0,0.000931067,0.000931067,0.000931067
19,5669.84,1.72597,2.36929,1.93351,1.85223,0,0.2284,0.38518,0.26835,0.12104,0.27534,0.37399,0.27815,0.13478,1.72564,2.29766,1.77012,1.75933,0,0.000922942,0.000922942,0.000922942
20,5967.02,1.67945,2.28235,1.88465,1.78778,0,0.29294,0.3859,0.28805,0.1297,0.3022,0.41958,0.30108,0.14591,1.82613,2.23468,1.63106,1.81822,0,0.000914405,0.000914405,0.000914405
21,6264.86,1.68836,2.28221,1.90293,1.79469,0,0.64653,0.26038,0.28141,0.12776,0.66242,0.27235,0.30195,0.15215,1.77354,2.17457,1.60303,1.78769,0,0.000905463,0.000905463,0.000905463
22,6563.22,1.70443,2.35381,1.8733,1.81582,0,0.30445,0.42898,0.29838,0.13999,0.30914,0.45108,0.31326,0.15708,1.69272,2.19036,1.58519,1.71716,0,0.000896127,0.000896127,0.000896127
23,6861.03,1.64345,2.24113,1.85232,1.76567,0,0.34213,0.37426,0.28917,0.13465,0.34315,0.38165,0.30068,0.14578,1.73255,2.3284,1.62487,1.74896,0,0.000886404,0.000886404,0.000886404
24,7158.66,1.66454,2.30008,1.86552,1.7709,0,0.3285,0.39773,0.30624,0.13276,0.3446,0.41983,0.32345,0.15798,1.79846,2.18061,1.53478,1.78778,0,0.000876305,0.000876305,0.000876305
25,7456.05,1.68061,2.2776,1.83801,1.77915,0,0.28049,0.44294,0.28604,0.13929,0.28016,0.44285,0.29742,0.15331,1.67506,2.24682,1.58763,1.70756,0,0.000865839,0.000865839,0.000865839
26,7753.69,1.67135,2.28918,1.80307,1.7829,0,0.37783,0.32482,0.33628,0.14947,0.29104,0.41473,0.34558,0.16711,1.69781,2.15595,1.53223,1.70477,0,0.000855018,0.000855018,0.000855018
27,8051.54,1.67493,2.26009,1.81176,1.78544,0,0.38928,0.34585,0.29568,0.14329,0.37212,0.36577,0.30452,0.14901,1.67518,2.16246,1.50482,1.69164,0,0.000843851,0.000843851,0.000843851
28,8348.85,1.63667,2.22621,1.76653,1.74437,0,0.24909,0.40023,0.29664,0.14274,0.25395,0.40422,0.3058,0.15884,1.6907,2.11885,1.52268,1.69561,0,0.000832349,0.000832349,0.000832349
29,8646.32,1.6381,2.24604,1.81022,1.74482,0,0.64484,0.34364,0.33652,0.15324,0.65432,0.36002,0.34549,0.17676,1.71131,2.17057,1.55609,1.72372,0,0.000820525,0.000820525,0.000820525
30,8944.13,1.6291,2.25053,1.76328,1.74984,0,0.31678,0.42116,0.30956,0.14977,0.31955,0.44466,0.31842,0.16852,1.66103,2.15382,1.51408,1.70432,0,0.000808389,0.000808389,0.000808389
31,9241.7,1.61707,2.18916,1.71664,1.73435,0,0.59462,0.41456,0.3364,0.16334,0.61432,0.40371,0.34636,0.17928,1.65935,2.14737,1.48598,1.69035,0,0.000795954,0.000795954,0.000795954
32,9539.54,1.61296,2.1944,1.72688,1.71922,0,0.30807,0.48183,0.34083,0.16795,0.31445,0.48782,0.35185,0.19207,1.67502,2.10594,1.47461,1.69673,0,0.000783231,0.000783231,0.000783231
33,9837.4,1.59612,2.16771,1.64958,1.71464,0,0.64354,0.38366,0.3209,0.1544,0.65484,0.39663,0.33754,0.1767,1.67271,2.09504,1.46042,1.67767,0,0.000770234,0.000770234,0.000770234
34,10134.9,1.60048,2.16579,1.68421,1.7078,0,0.25169,0.49047,0.33585,0.15857,0.25929,0.4962,0.3454,0.18311,1.63688,2.05196,1.47849,1.67526,0,0.000756976,0.000756976,0.000756976
35,10432.2,1.59994,2.13637,1.7299,1.70808,0,0.31757,0.50447,0.32405,0.15259,0.32241,0.51007,0.33163,0.17261,1.66451,2.07138,1.4645,1.67256,0,0.000743468,0.000743468,0.000743468
36,10729.7,1.6181,2.19482,1.71369,1.73554,0,0.36639,0.48615,0.33391,0.15594,0.37002,0.49015,0.34474,0.17526,1.65439,2.0755,1.48261,1.67527,0,0.000729725,0.000729725,0.000729725
37,11027.3,1.61229,2.17748,1.73151,1.72263,0,0.29288,0.52168,0.33586,0.15813,0.29898,0.53442,0.34623,0.17731,1.64959,2.11531,1.45285,1.66456,0,0.000715761,0.000715761,0.000715761
38,11324.7,1.59748,2.16777,1.67091,1.70369,0,0.3742,0.49684,0.3354,0.15885,0.27754,0.46974,0.34681,0.18072,1.64052,2.06769,1.43682,1.65287,0,0.000701588,0.000701588,0.000701588
39,11622.1,1.61241,2.19268,1.67229,1.71312,0,0.27773,0.49838,0.32849,0.1579,0.29504,0.51345,0.34204,0.17794,1.64357,2.06208,1.47753,1.65326,0,0.000687222,0.000687222,0.000687222
40,11919.7,1.58638,2.18291,1.68938,1.69569,0,0.34837,0.5253,0.32262,0.1592,0.32477,0.54146,0.33419,0.17463,1.63432,2.06432,1.46876,1.64859,0,0.000672675,0.000672675,0.000672675
41,12217.1,1.56944,2.13282,1.60516,1.67808,0,0.35958,0.46701,0.33833,0.16079,0.36567,0.47281,0.34977,0.18113,1.62951,2.05149,1.41448,1.64332,0,0.000657963,0.000657963,0.000657963
42,12514.6,1.5694,2.12167,1.62639,1.68879,0,0.30364,0.50213,0.31684,0.15185,0.30944,0.5143,0.32788,0.16601,1.65005,2.09063,1.43852,1.65226,0,0.000643101,0.000643101,0.000643101
43,12812,1.55459,2.10336,1.5973,1.66264,0,0.31565,0.53805,0.34392,0.16252,0.32395,0.54791,0.35992,0.18518,1.62111,2.02524,1.46693,1.63515,0,0.000628101,0.000628101,0.000628101
44,13109.6,1.55945,2.09799,1.57106,1.66952,0,0.28529,0.53654,0.3231,0.15519,0.28769,0.54014,0.3342,0.17163,1.59632,2.00041,1.50968,1.6344,0,0.000612981,0.000612981,0.000612981
45,13407,1.52689,2.05252,1.54425,1.64533,0,0.31495,0.56097,0.33402,0.17031,0.32924,0.56884,0.34559,0.18231,1.56665,1.9957,1.41937,1.6036,0,0.000597754,0.000597754,0.000597754
46,13703.8,1.54684,2.0792,1.56134,1.66163,0,0.29716,0.57136,0.33567,0.16582,0.30014,0.58493,0.34421,0.18096,1.58636,1.98528,1.41957,1.61764,0,0.000582435,0.000582435,0.000582435
47,14000.5,1.56524,2.11044,1.57585,1.68338,0,0.32217,0.51901,0.33515,0.17098,0.32301,0.55824,0.3496,0.18685,1.58574,2.01844,1.43188,1.613,0,0.00056704,0.00056704,0.00056704
48,14297.5,1.53235,2.07847,1.54352,1.65939,0,0.30073,0.54596,0.34184,0.1645,0.31421,0.56789,0.35152,0.18218,1.61907,2.05722,1.42328,1.6342,0,0.000551584,0.000551584,0.000551584
49,14594.4,1.56253,2.09505,1.58059,1.67635,0,0.29702,0.55792,0.32213,0.16061,0.3002,0.56648,0.33499,0.17266,1.57008,2.01458,1.44228,1.60798,0,0.000536081,0.000536081,0.000536081
50,14890.9,1.53522,2.06471,1.54563,1.63031,0,0.28228,0.55406,0.32578,0.16232,0.30036,0.56839,0.33988,0.17667,1.58535,2.01277,1.44326,1.62484,0,0.000520548,0.000520548,0.000520548
51,15187.6,1.54641,2.07758,1.52474,1.67193,0,0.32272,0.61003,0.39495,0.19178,0.32466,0.62165,0.41549,0.21736,1.61038,1.98812,1.33846,1.62113,0,0.000505,0.000505,0.000505
52,15484.2,1.52021,2.03445,1.52552,1.64399,0,0.31721,0.58366,0.35033,0.1796,0.32225,0.59302,0.35955,0.19538,1.57448,2.01174,1.39549,1.59183,0,0.000489452,0.000489452,0.000489452
53,15780.9,1.54436,2.0956,1.53044,1.67365,0,0.32222,0.54883,0.34067,0.17391,0.32742,0.56515,0.35415,0.18761,1.58745,1.98092,1.44986,1.60775,0,0.000473919,0.000473919,0.000473919
54,16077.9,1.54079,2.06659,1.50693,1.65038,0,0.3095,0.5753,0.33414,0.16603,0.32426,0.58724,0.34591,0.18079,1.57992,1.99443,1.4317,1.60386,0,0.000458416,0.000458416,0.000458416
55,16374.5,1.51908,2.06516,1.55433,1.63487,0,0.32017,0.57414,0.34181,0.17334,0.32122,0.58538,0.35236,0.19055,1.5902,1.96103,1.3935,1.60839,0,0.00044296,0.00044296,0.00044296
56,16671.2,1.50145,2.04625,1.46081,1.61079,0,0.3217,0.58592,0.35678,0.18259,0.33753,0.59983,0.36539,0.19958,1.55697,1.96457,1.38163,1.58049,0,0.000427565,0.000427565,0.000427565
57,16967.9,1.51893,2.042,1.48845,1.64697,0,0.29668,0.5762,0.33548,0.17185,0.30529,0.58553,0.34339,0.18776,1.57056,1.96627,1.4108,1.5962,0,0.000412246,0.000412246,0.000412246
58,17264.4,1.49726,1.99722,1.41753,1.6051,0,0.34681,0.60436,0.35283,0.18274,0.35932,0.6215,0.36264,0.19929,1.57119,1.96278,1.3762,1.59341,0,0.000397019,0.000397019,0.000397019
59,17560.7,1.49084,1.98665,1.46295,1.59845,0,0.32234,0.58528,0.35951,0.19042,0.33765,0.60928,0.37054,0.20862,1.54091,1.95331,1.36331,1.57289,0,0.000381899,0.000381899,0.000381899
60,17857.3,1.50166,2.01734,1.45743,1.6202,0,0.36119,0.56749,0.34601,0.17904,0.35871,0.59556,0.35696,0.19338,1.55612,1.96853,1.38569,1.5843,0,0.000366899,0.000366899,0.000366899
61,18153.8,1.47478,1.9997,1.44233,1.59155,0,0.35718,0.57928,0.34076,0.1785,0.36812,0.58744,0.35025,0.19261,1.55587,1.97168,1.38587,1.58185,0,0.000352037,0.000352037,0.000352037
62,18450.4,1.48956,1.98986,1.45184,1.61643,0,0.33013,0.60418,0.35075,0.18239,0.33595,0.60893,0.35789,0.19988,1.56331,1.94808,1.41432,1.58613,0,0.000337325,0.000337325,0.000337325
63,18747.2,1.48207,1.98099,1.40215,1.60171,0,0.3543,0.58306,0.35195,0.18142,0.36175,0.59063,0.36127,0.19603,1.55394,1.968,1.41028,1.58067,0,0.000322778,0.000322778,0.000322778
64,19043.6,1.45084,1.94554,1.34841,1.55797,0,0.3419,0.59883,0.37989,0.20397,0.3488,0.60539,0.39211,0.22491,1.54381,1.95192,1.34792,1.56658,0,0.000308412,0.000308412,0.000308412
65,19340.2,1.45868,1.96842,1.39431,1.57651,0,0.36364,0.57649,0.37241,0.19635,0.37404,0.58644,0.38251,0.21291,1.55825,1.96795,1.35438,1.58287,0,0.000294239,0.000294239,0.000294239
66,19636.9,1.47746,1.97301,1.4349,1.58311,0,0.3339,0.5827,0.36819,0.19601,0.34857,0.59623,0.38188,0.21394,1.55356,1.94472,1.35521,1.57877,0,0.000280275,0.000280275,0.000280275
67,19933.8,1.45252,1.97146,1.37772,1.59037,0,0.34393,0.60657,0.35571,0.18959,0.35586,0.61753,0.37307,0.20729,1.5572,1.96442,1.36957,1.58354,0,0.000266532,0.000266532,0.000266532
68,20230.7,1.46989,1.96883,1.41916,1.58531,0,0.33453,0.60501,0.36659,0.19526,0.33406,0.62221,0.37576,0.21282,1.5496,1.95572,1.36916,1.57701,0,0.000253024,0.000253024,0.000253024
69,20527.3,1.44798,1.96527,1.42458,1.56491,0,0.34913,0.61039,0.36955,0.1976,0.3512,0.61222,0.37683,0.21424,1.54165,1.94858,1.365,1.57218,0,0.000239766,0.000239766,0.000239766
70,20823.8,1.44382,1.93322,1.36464,1.57013,0,0.35365,0.60673,0.37079,0.19942,0.35549,0.61077,0.37503,0.21341,1.53667,1.94709,1.37756,1.57174,0,0.000226769,0.000226769,0.000226769
71,21120.4,1.45915,1.96692,1.38806,1.58207,0,0.37623,0.57965,0.39082,0.2151,0.38748,0.59306,0.40111,0.23178,1.53973,1.94577,1.34774,1.5703,0,0.000214046,0.000214046,0.000214046
72,21417.1,1.43727,1.94911,1.392,1.56005,0,0.36267,0.58682,0.38921,0.20903,0.37465,0.59359,0.39792,0.22765,1.52961,1.93804,1.36435,1.56585,0,0.000201611,0.000201611,0.000201611
73,21713.9,1.45873,1.97546,1.39137,1.59197,0,0.38106,0.59263,0.4078,0.2233,0.3894,0.59499,0.41673,0.24414,1.53691,1.94334,1.34384,1.57288,0,0.000189475,0.000189475,0.000189475
74,22010.6,1.4546,1.95579,1.36612,1.58577,0,0.39122,0.59397,0.38837,0.21397,0.3985,0.60438,0.39916,0.23275,1.53698,1.91389,1.36027,1.56652,0,0.000177651,0.000177651,0.000177651
75,22307.3,1.43589,1.93285,1.35889,1.5619,0,0.40374,0.5741,0.39081,0.21248,0.41372,0.58196,0.39881,0.2308,1.53374,1.93233,1.35242,1.56453,0,0.000166149,0.000166149,0.000166149
76,22603.9,1.42276,1.90571,1.31772,1.55149,0,0.39527,0.58287,0.37864,0.20582,0.40621,0.59277,0.38638,0.22491,1.52836,1.92137,1.38019,1.56168,0,0.000154982,0.000154982,0.000154982
77,22900.4,1.40136,1.88783,1.29457,1.54229,0,0.40481,0.58903,0.40122,0.2203,0.4078,0.59243,0.40756,0.24059,1.52633,1.91731,1.34064,1.56011,0,0.000144161,0.000144161,0.000144161
78,23197,1.42488,1.92365,1.3343,1.54804,0,0.38384,0.59403,0.38747,0.21699,0.39354,0.60399,0.39898,0.2369,1.51876,1.91935,1.36238,1.55868,0,0.000133695,0.000133695,0.000133695
79,23493.5,1.42067,1.88919,1.32723,1.54614,0,0.38017,0.61214,0.39689,0.21412,0.37419,0.62845,0.40296,0.23627,1.52846,1.92268,1.36473,1.57068,0,0.000123596,0.000123596,0.000123596
80,23790.3,1.426,1.93678,1.34443,1.55247,0,0.39431,0.56753,0.37696,0.20267,0.39879,0.57233,0.38412,0.22235,1.52329,1.92138,1.37192,1.57035,0,0.000113873,0.000113873,0.000113873
81,24086.8,1.41616,1.92105,1.34907,1.55577,0,0.38414,0.58871,0.38236,0.20911,0.39355,0.59839,0.394,0.23104,1.52533,1.91517,1.35793,1.56986,0,0.000104537,0.000104537,0.000104537
82,24383.2,1.40416,1.87251,1.29715,1.52539,0,0.39494,0.57826,0.3845,0.21386,0.40692,0.58785,0.39555,0.2327,1.51514,1.91787,1.37818,1.56405,0,9.55951e-05,9.55951e-05,9.55951e-05
83,24679.9,1.41351,1.89457,1.3118,1.54999,0,0.39362,0.57971,0.38642,0.21544,0.4078,0.58863,0.39647,0.23474,1.51851,1.90687,1.37954,1.56204,0,8.70577e-05,8.70577e-05,8.70577e-05
84,24976.5,1.3908,1.88778,1.28907,1.51991,0,0.38796,0.58186,0.38181,0.20982,0.40277,0.58947,0.39193,0.22991,1.52532,1.91267,1.39243,1.5682,0,7.89327e-05,7.89327e-05,7.89327e-05
85,25272.8,1.39041,1.87777,1.30901,1.51885,0,0.39714,0.57149,0.38901,0.2142,0.41202,0.58066,0.39942,0.23362,1.53205,1.90553,1.39358,1.57342,0,7.12282e-05,7.12282e-05,7.12282e-05
86,25569.6,1.39153,1.88558,1.3079,1.52993,0,0.39983,0.5932,0.38888,0.21527,0.41661,0.60047,0.39801,0.23395,1.52334,1.91258,1.40531,1.57278,0,6.39518e-05,6.39518e-05,6.39518e-05
87,25866.4,1.39313,1.86075,1.29461,1.5262,0,0.40097,0.5922,0.39157,0.21853,0.41297,0.60157,0.40268,0.2382,1.51893,1.91333,1.40851,1.57036,0,5.71106e-05,5.71106e-05,5.71106e-05
88,26163.1,1.39303,1.88372,1.32063,1.52109,0,0.39776,0.58923,0.40317,0.22819,0.41942,0.59307,0.41419,0.24878,1.51495,1.91201,1.40229,1.56931,0,5.07115e-05,5.07115e-05,5.07115e-05
89,26459.5,1.3919,1.87611,1.29729,1.53206,0,0.39944,0.5958,0.40209,0.22601,0.4151,0.60312,0.4124,0.24714,1.51652,1.90493,1.38364,1.57054,0,4.47606e-05,4.47606e-05,4.47606e-05
90,26756,1.395,1.87746,1.31082,1.52602,0,0.41731,0.58239,0.41062,0.22765,0.42635,0.58149,0.42017,0.25251,1.51504,1.91377,1.37785,1.56764,0,3.9264e-05,3.9264e-05,3.9264e-05
91,27051.7,1.24377,1.63997,1.11811,1.39396,0,0.43375,0.57914,0.40429,0.22634,0.44508,0.58692,0.4134,0.24792,1.51256,1.91044,1.36125,1.56585,0,3.4227e-05,3.4227e-05,3.4227e-05
92,27346.7,1.22305,1.6118,1.07807,1.35127,0,0.44703,0.57844,0.40678,0.22706,0.45887,0.58648,0.41605,0.24938,1.5143,1.91339,1.35251,1.56547,0,2.96546e-05,2.96546e-05,2.96546e-05
93,27641.7,1.2147,1.60498,1.07853,1.36322,0,0.43458,0.57904,0.40452,0.22657,0.44448,0.58605,0.41379,0.24876,1.51002,1.90994,1.35966,1.5647,0,2.55513e-05,2.55513e-05,2.55513e-05
94,27936.9,1.22717,1.6204,1.11356,1.37269,0,0.4327,0.58544,0.41109,0.22954,0.44682,0.5935,0.41976,0.25266,1.50872,1.91075,1.36833,1.56513,0,2.19212e-05,2.19212e-05,2.19212e-05
95,28231.7,1.2195,1.60925,1.12645,1.35746,0,0.4231,0.58543,0.41159,0.23191,0.435,0.58723,0.41981,0.25521,1.51051,1.916,1.35773,1.56849,0,1.87678e-05,1.87678e-05,1.87678e-05
96,28527,1.2409,1.6697,1.09907,1.38856,0,0.43161,0.57747,0.40679,0.22591,0.44413,0.58583,0.41535,0.24997,1.51146,1.91524,1.3535,1.57008,0,1.60943e-05,1.60943e-05,1.60943e-05
97,28822.4,1.24516,1.6475,1.12068,1.39079,0,0.4313,0.57547,0.4073,0.22856,0.44225,0.58383,0.41563,0.2517,1.51228,1.92168,1.35913,1.57006,0,1.39032e-05,1.39032e-05,1.39032e-05
98,29117.7,1.23337,1.64083,1.10862,1.37028,0,0.43628,0.57467,0.41017,0.22982,0.44704,0.58263,0.4184,0.25258,1.51324,1.91404,1.36104,1.57169,0,1.21968e-05,1.21968e-05,1.21968e-05
99,29412.5,1.2107,1.61084,1.07129,1.3488,0,0.43744,0.57461,0.41722,0.23475,0.45124,0.58043,0.42516,0.25765,1.51331,1.91128,1.35769,1.57248,0,1.09768e-05,1.09768e-05,1.09768e-05
100,29707.9,1.22136,1.61681,1.09596,1.36413,0,0.45188,0.56922,0.40742,0.22916,0.46328,0.57738,0.41592,0.25034,1.51333,1.91369,1.3575,1.57194,0,1.02443e-05,1.02443e-05,1.02443e-05
